"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameComparatorJaccard record1Value","[0] PlayerNameComparatorJaccard record2Value","[0] PlayerNameComparatorJaccard record1PreprocessedValue","[0] PlayerNameComparatorJaccard record2PreprocessedValue","[0] PlayerNameComparatorJaccard similarity","[0] PlayerNameComparatorJaccard postproccesedSimilarity","[1] PlayerBirthdateComparator record1Value","[1] PlayerBirthdateComparator record2Value","[1] PlayerBirthdateComparator record1PreprocessedValue","[1] PlayerBirthdateComparator record2PreprocessedValue","[1] PlayerBirthdateComparator similarity","[1] PlayerBirthdateComparator postproccesedSimilarity"
"LinearCombinationMatchingRule","tm_1545","fm_4619","0.0",,"Raoul Petretta","Matthias Köbbing","Raoul Petretta","Matthias Köbbing","0.0","0.0","1997-03-24T00:00","1997-05-28T00:00","1997-03-24T00:00","1997-05-28T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3170","fm_14867","0.0",,"Guoming Wang","Bébé","Guoming Wang","Bébé","0.0","0.0","1990-02-02T00:00","1990-07-12T00:00","1990-02-02T00:00","1990-07-12T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4094","fm_11841","0.0",,"Matthew Sorinola","Facundo Pellistri","Matthew Sorinola","Facundo Pellistri","0.0","0.0","2001-02-19T00:00","2001-12-20T00:00","2001-02-19T00:00","2001-12-20T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6103","fm_1467","0.0",,"Gianluca Scamacca","Jordy Alcívar","Gianluca Scamacca","Jordy Alcívar","0.0","0.0","1999-01-01T00:00","1999-08-05T00:00","1999-01-01T00:00","1999-08-05T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4229","fm_14509","0.0",,"João Silva","Samuel Lino","João Silva","Samuel Lino","0.0","0.0","1999-01-14T00:00","1999-12-23T00:00","1999-01-14T00:00","1999-12-23T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2251","fm_16416","0.0",,"Fahad Al-Muwallad","Kévin Tapoko","Fahad Al-Muwallad","Kévin Tapoko","0.0","0.0","1994-09-14T00:00","1994-04-13T00:00","1994-09-14T00:00","1994-04-13T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3076","fm_2254","0.0",,"Long Tan","Brecht Capon","Long Tan","Brecht Capon","0.0","0.0","1988-04-01T00:00","1988-04-22T00:00","1988-04-01T00:00","1988-04-22T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10731","fm_12190","0.0",,"Robin Bormuth","Carlton Morris","Robin Bormuth","Carlton Morris","0.0","0.0","1995-09-19T00:00","1995-12-16T00:00","1995-09-19T00:00","1995-12-16T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_9517","fm_10625","0.0",,"Higinio Marín","Han Rongze","Higinio Marín","Han Rongze","0.0","0.0","1993-10-19T00:00","1993-01-15T00:00","1993-10-19T00:00","1993-01-15T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10019","fm_7147","0.0",,"Cody Drameh","Thomas Battistella","Cody Drameh","Thomas Battistella","0.0","0.0","2001-12-08T00:00","2001-07-29T00:00","2001-12-08T00:00","2001-07-29T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2920","fm_7117","0.0",,"Ruiqi Yang","Shakur Omar","Ruiqi Yang","Shakur Omar","0.0","0.0","2004-02-08T00:00","2004-03-31T00:00","2004-02-08T00:00","2004-03-31T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_9479","fm_10570","0.0",,"Jairo Izquierdo","Guo Yi","Jairo Izquierdo","Guo Yi","0.0","0.0","1993-10-22T00:00","1993-01-29T00:00","1993-10-22T00:00","1993-01-29T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_9479","fm_10571","0.0",,"Jairo Izquierdo","Li Yuanyi","Jairo Izquierdo","Li Yuanyi","0.0","0.0","1993-10-22T00:00","1993-08-28T00:00","1993-10-22T00:00","1993-08-28T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_9099","fm_5882","0.0",,"Stefan Alex Dregan","Firat Alpsoy","Stefan Alex Dregan","Firat Alpsoy","0.0","0.0","2005-04-10T00:00","2005-07-12T00:00","2005-04-10T00:00","2005-07-12T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6212","fm_1571","0.0",,"Jesper Karlsson","Danny Trejo","Jesper Karlsson","Danny Trejo","0.0","0.0","1998-07-25T00:00","1998-04-29T00:00","1998-07-25T00:00","1998-04-29T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4907","fm_6683","0.0",,"Hasan Emre Yesilyurt","Vincenzo Millico","Hasan Emre Yesilyurt","Vincenzo Millico","0.0","0.0","2000-08-18T00:00","2000-08-12T00:00","2000-08-18T00:00","2000-08-12T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7186","fm_12168","0.0",,"Sandro Tonali","Joel Latibeaudiere","Sandro Tonali","Joel Latibeaudiere","0.0","0.0","2000-05-08T00:00","2000-01-06T00:00","2000-05-08T00:00","2000-01-06T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2395","fm_4041","0.0",,"Ali Al-Masoud","Andréa Librici","Ali Al-Masoud","Andréa Librici","0.0","0.0","2004-01-03T00:00","2004-12-09T00:00","2004-01-03T00:00","2004-12-09T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_9099","fm_5884","0.0",,"Stefan Alex Dregan","Fabien Ngounou Djayo","Stefan Alex Dregan","Fabien Ngounou Djayo","0.0","0.0","2005-04-10T00:00","2005-02-04T00:00","2005-04-10T00:00","2005-02-04T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_9099","fm_5883","0.0",,"Stefan Alex Dregan","Benjamin Hoffmann","Stefan Alex Dregan","Benjamin Hoffmann","0.0","0.0","2005-04-10T00:00","2005-07-08T00:00","2005-04-10T00:00","2005-07-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4437","fm_2204","0.0",,"Arthur Masuaku","Kostas Stafylidis","Arthur Masuaku","Kostas Stafylidis","0.0","0.0","1993-11-07T00:00","1993-12-02T00:00","1993-11-07T00:00","1993-12-02T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7166","fm_12148","0.0",,"Dejan Kulusevski","Iker Pozo","Dejan Kulusevski","Iker Pozo","0.0","0.0","2000-04-25T00:00","2000-08-06T00:00","2000-04-25T00:00","2000-08-06T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4269","fm_14548","0.0",,"Victor Pálsson","Giovanni Zarfino","Victor Pálsson","Giovanni Zarfino","0.0","0.0","1991-04-30T00:00","1991-10-08T00:00","1991-04-30T00:00","1991-10-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10154","fm_7289","0.0",,"Billy Mitchell","Edoardo Corvi","Billy Mitchell","Edoardo Corvi","0.0","0.0","2001-04-07T00:00","2001-03-23T00:00","2001-04-07T00:00","2001-03-23T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2869","fm_4523","0.0",,"João Carlos Teixeira","Darko Lemajić","João Carlos Teixeira","Darko Lemajić","0.0","0.0","1993-01-18T00:00","1993-08-20T00:00","1993-01-18T00:00","1993-08-20T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_8143","fm_10658","0.0",,"Luka Ilic","Zhang Yue","Luka Ilic","Zhang Yue","0.0","0.0","1999-07-02T00:00","1999-11-16T00:00","1999-07-02T00:00","1999-11-16T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6136","fm_15058","0.0",,"Pietro Terracciano","Andy","Pietro Terracciano","Andy","0.0","0.0","1990-03-08T00:00","1990-01-30T00:00","1990-03-08T00:00","1990-01-30T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5531","fm_3361","0.0",,"Adrien Truffert","Daan Rots","Adrien Truffert","Daan Rots","0.0","0.0","2001-11-20T00:00","2001-07-25T00:00","2001-11-20T00:00","2001-07-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5354","fm_15692","0.0",,"Zé Manuel","Mathieu Gorgelin","Zé Manuel","Mathieu Gorgelin","0.0","0.0","1990-10-23T00:00","1990-08-05T00:00","1990-10-23T00:00","1990-08-05T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6617","fm_15549","0.0",,"Tanguy Nianzou","Filip Jörgensen","Tanguy Nianzou","Filip Jörgensen","0.0","0.0","2002-06-07T00:00","2002-04-16T00:00","2002-06-07T00:00","2002-04-16T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_1740","fm_7349","0.0",,"Daniel Winkler","Corentin Louakima","Daniel Winkler","Corentin Louakima","0.0","0.0","2003-01-09T00:00","2003-02-28T00:00","2003-01-09T00:00","2003-02-28T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6640","fm_15573","0.0",,"Mariano Díaz","Bruno Gaspar","Mariano Díaz","Bruno Gaspar","0.0","0.0","1993-08-01T00:00","1993-04-21T00:00","1993-08-01T00:00","1993-04-21T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_8254","fm_10761","0.0",,"Godson Kyeremeh","Fu Huanchen","Godson Kyeremeh","Fu Huanchen","0.0","0.0","2000-06-14T00:00","2000-11-20T00:00","2000-06-14T00:00","2000-11-20T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7224","fm_7901","0.0",,"Jhon Durán","Emin Hasic","Jhon Durán","Emin Hasic","0.0","0.0","2003-12-13T00:00","2003-02-08T00:00","2003-12-13T00:00","2003-02-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6663","fm_9815","0.0",,"Alexander Sørloth","İsmail Çipe","Alexander Sørloth","İsmail Çipe","0.0","0.0","1995-12-05T00:00","1995-01-05T00:00","1995-12-05T00:00","1995-01-05T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5314","fm_15652","0.0",,"Orest Lebedenko","Ilan Kebbal","Orest Lebedenko","Ilan Kebbal","0.0","0.0","1998-09-23T00:00","1998-07-10T00:00","1998-09-23T00:00","1998-07-10T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_8228","fm_13272","0.0",,"Mathis Touho","Damani Hunter","Mathis Touho","Damani Hunter","0.0","0.0","2004-11-24T00:00","2004-04-23T00:00","2004-11-24T00:00","2004-04-23T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_8228","fm_13271","0.0",,"Mathis Touho","Alfie Marriott","Mathis Touho","Alfie Marriott","0.0","0.0","2004-11-24T00:00","2004-03-26T00:00","2004-11-24T00:00","2004-03-26T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5424","fm_15768","0.0",,"Facundo Cáseres","Evann Guessand","Facundo Cáseres","Evann Guessand","0.0","0.0","2001-05-28T00:00","2001-07-01T00:00","2001-05-28T00:00","2001-07-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7159","fm_1099","0.0",,"Ryan Sessegnon","Leonardo Campana","Ryan Sessegnon","Leonardo Campana","0.0","0.0","2000-05-18T00:00","2000-07-24T00:00","2000-05-18T00:00","2000-07-24T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6368","fm_12765","0.0",,"Lovro Stubljar","Charlie Weston","Lovro Stubljar","Charlie Weston","0.0","0.0","2004-08-09T00:00","2004-07-13T00:00","2004-08-09T00:00","2004-07-13T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6368","fm_12764","0.0",,"Lovro Stubljar","Aaron Maguire","Lovro Stubljar","Aaron Maguire","0.0","0.0","2004-08-09T00:00","2004-07-25T00:00","2004-08-09T00:00","2004-07-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2449","fm_4103","0.0",,"Adam Maher","Soufiane Chakla","Adam Maher","Soufiane Chakla","0.0","0.0","1993-07-20T00:00","1993-02-09T00:00","1993-07-20T00:00","1993-02-09T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2880","fm_7078","0.0",,"Jiayu Guo","Samuel Maltoni","Jiayu Guo","Samuel Maltoni","0.0","0.0","2004-08-27T00:00","2004-06-17T00:00","2004-08-27T00:00","2004-06-17T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6516","fm_1883","0.0",,"Walid Cheddira","Exequiel Palacios","Walid Cheddira","Exequiel Palacios","0.0","0.0","1998-01-22T00:00","1998-10-05T00:00","1998-01-22T00:00","1998-10-05T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5377","fm_11719","0.0",,"Issah Abass","Jamal Lewis","Issah Abass","Jamal Lewis","0.0","0.0","1998-09-26T00:00","1998-01-25T00:00","1998-09-26T00:00","1998-01-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_8510","fm_1043","0.0",,"Jonathan Gonçalves","Damir Kreilach","Jonathan Gonçalves","Damir Kreilach","0.0","0.0","1989-01-25T00:00","1989-04-16T00:00","1989-01-25T00:00","1989-04-16T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5439","fm_3263","0.0",,"Bruno Brígido","Jan Löhmannsröben","Bruno Brígido","Jan Löhmannsröben","0.0","0.0","1991-03-09T00:00","1991-04-21T00:00","1991-03-09T00:00","1991-04-21T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4505","fm_17315","0.0",,"Burak Sefa Kavraz","Noah Nacreon","Burak Sefa Kavraz","Noah Nacreon","0.0","0.0","2005-05-05T00:00","2005-06-04T00:00","2005-05-05T00:00","2005-06-04T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_1682","fm_7281","0.0",,"Timo Königsmann","Edoardo Soleri","Timo Königsmann","Edoardo Soleri","0.0","0.0","1997-04-05T00:00","1997-10-19T00:00","1997-04-05T00:00","1997-10-19T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5754","fm_17156","0.0",,"Ayman Kari","Iván Morales","Ayman Kari","Iván Morales","0.0","0.0","2004-11-19T00:00","2004-04-17T00:00","2004-11-19T00:00","2004-04-17T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3235","fm_17451","0.0",,"Yuezheng Du","Chris-Rayan Tohouli","Yuezheng Du","Chris-Rayan Tohouli","0.0","0.0","2005-09-14T00:00","2005-01-14T00:00","2005-09-14T00:00","2005-01-14T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4232","fm_14513","0.0",,"Raul Oprut","João Victor","Raul Oprut","João Victor","0.0","0.0","1998-01-04T00:00","1998-07-17T00:00","1998-01-04T00:00","1998-07-17T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3992","fm_16752","0.0",,"Arthur Vermeeren","Yarek Gasiorowski","Arthur Vermeeren","Yarek Gasiorowski","0.0","0.0","2005-02-07T00:00","2005-01-12T00:00","2005-02-07T00:00","2005-01-12T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6862","fm_14327","0.0",,"Sergio Akieme","Unai Núñez","Sergio Akieme","Unai Núñez","0.0","0.0","1997-12-16T00:00","1997-01-30T00:00","1997-12-16T00:00","1997-01-30T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_1893","fm_4971","0.0",,"Elias Bördner","Ilias Ben Ziane","Elias Bördner","Ilias Ben Ziane","0.0","0.0","2002-02-18T00:00","2002-12-18T00:00","2002-02-18T00:00","2002-12-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2172","fm_2765","0.0",,"James Sands","Nikolas Nartey","James Sands","Nikolas Nartey","0.0","0.0","2000-07-06T00:00","2000-02-22T00:00","2000-07-06T00:00","2000-02-22T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4104","fm_3342","0.0",,"Henok Teklab","Jordi Osei-Tutu","Henok Teklab","Jordi Osei-Tutu","0.0","0.0","1998-11-16T00:00","1998-10-02T00:00","1998-11-16T00:00","1998-10-02T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2618","fm_8270","0.0",,"Rayan Al-Dossary","Manuel Attici","Rayan Al-Dossary","Manuel Attici","0.0","0.0","2004-07-01T00:00","2004-12-29T00:00","2004-07-01T00:00","2004-12-29T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2913","fm_10350","0.0",,"Rongze Han","Zang Yifeng","Rongze Han","Zang Yifeng","0.0","0.0","1993-01-15T00:00","1993-10-15T00:00","1993-01-15T00:00","1993-10-15T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_1231","fm_10072","0.0",,"Hany Mukhtar","Carlos Jr.","Hany Mukhtar","Carlos Jr.","0.0","0.0","1995-03-21T00:00","1995-08-15T00:00","1995-03-21T00:00","1995-08-15T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10712","fm_7867","0.0",,"Jean Hugonet","Tommaso Vitali","Jean Hugonet","Tommaso Vitali","0.0","0.0","1999-11-24T00:00","1999-08-26T00:00","1999-11-24T00:00","1999-08-26T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2400","fm_5524","0.0",,"Faisal Al-Abdulwahed","Nikos Vakouftsis","Faisal Al-Abdulwahed","Nikos Vakouftsis","0.0","0.0","2004-12-29T00:00","2004-03-31T00:00","2004-12-29T00:00","2004-03-31T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2244","fm_16408","0.0",,"Mo Adams","Steve Shamal","Mo Adams","Steve Shamal","0.0","0.0","1996-09-23T00:00","1996-02-22T00:00","1996-09-23T00:00","1996-02-22T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6527","fm_1894","0.0",,"Fran García","Mattias Svanberg","Fran García","Mattias Svanberg","0.0","0.0","1999-08-14T00:00","1999-01-05T00:00","1999-08-14T00:00","1999-01-05T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7596","fm_11110","0.0",,"Abdoulaye Kamara","Fan Chao","Abdoulaye Kamara","Fan Chao","0.0","0.0","2004-11-06T00:00","2004-02-08T00:00","2004-11-06T00:00","2004-02-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3010","fm_6189","0.0",,"Jean Evrard Kouassi","Daniele Rugani","Jean Evrard Kouassi","Daniele Rugani","0.0","0.0","1994-09-25T00:00","1994-07-29T00:00","1994-09-25T00:00","1994-07-29T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_1598","fm_7199","0.0",,"Xavier Valdez","Jacopo Fazzini","Xavier Valdez","Jacopo Fazzini","0.0","0.0","2003-11-23T00:00","2003-03-16T00:00","2003-11-23T00:00","2003-03-16T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_1874","fm_7478","0.0",,"Ekin Celebi","Bryan Bayeye","Ekin Celebi","Bryan Bayeye","0.0","0.0","2000-06-06T00:00","2000-06-30T00:00","2000-06-06T00:00","2000-06-30T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_8659","fm_13697","0.0",,"Tjas Begic","Max Metcalfe","Tjas Begic","Max Metcalfe","0.0","0.0","2003-06-30T00:00","2003-01-28T00:00","2003-06-30T00:00","2003-01-28T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_1668","fm_4731","0.0",,"Nathan-Dylan Saliba","Nik Leipold","Nathan-Dylan Saliba","Nik Leipold","0.0","0.0","2004-02-07T00:00","2004-08-04T00:00","2004-02-07T00:00","2004-08-04T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2081","fm_13715","0.0",,"Felipe Valencia","Omari Mrisho","Felipe Valencia","Omari Mrisho","0.0","0.0","2005-03-01T00:00","2005-09-28T00:00","2005-03-01T00:00","2005-09-28T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_9576","fm_7423","0.0",,"Mario García","Benjamin Tahirovic","Mario García","Benjamin Tahirovic","0.0","0.0","2003-10-02T00:00","2003-03-03T00:00","2003-10-02T00:00","2003-03-03T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7214","fm_16198","0.0",,"Douglas Luiz","Maxime Sivis","Douglas Luiz","Maxime Sivis","0.0","0.0","1998-05-09T00:00","1998-04-01T00:00","1998-05-09T00:00","1998-04-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3511","fm_2702","0.0",,"Gastón Ávila","Rami Al Hajj","Gastón Ávila","Rami Al Hajj","0.0","0.0","2001-09-30T00:00","2001-09-17T00:00","2001-09-30T00:00","2001-09-17T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3816","fm_8064","0.0",,"Anselmo García MacNulty","Michele Ambrosini","Anselmo García MacNulty","Michele Ambrosini","0.0","0.0","2003-02-19T00:00","2003-09-01T00:00","2003-02-19T00:00","2003-09-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3511","fm_2701","0.0",,"Gastón Ávila","Ramon Hendriks","Gastón Ávila","Ramon Hendriks","0.0","0.0","2001-09-30T00:00","2001-07-18T00:00","2001-09-30T00:00","2001-07-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6384","fm_12781","0.0",,"Filippo Ranocchia","Jack Burroughs","Filippo Ranocchia","Jack Burroughs","0.0","0.0","2001-05-14T00:00","2001-03-21T00:00","2001-05-14T00:00","2001-03-21T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6258","fm_12652","0.0",,"Festy Ebosele","Tyrese Omotoye","Festy Ebosele","Tyrese Omotoye","0.0","0.0","2002-08-02T00:00","2002-09-23T00:00","2002-08-02T00:00","2002-09-23T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6384","fm_12780","0.0",,"Filippo Ranocchia","Sam Barnes","Filippo Ranocchia","Sam Barnes","0.0","0.0","2001-05-14T00:00","2001-03-10T00:00","2001-05-14T00:00","2001-03-10T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10792","fm_6465","0.0",,"Robin Krauße","Andrea Beghetto","Robin Krauße","Andrea Beghetto","0.0","0.0","1994-04-02T00:00","1994-10-11T00:00","1994-04-02T00:00","1994-10-11T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3797","fm_1510","0.0",,"Philippe Rommens","Aaron Herrera","Philippe Rommens","Aaron Herrera","0.0","0.0","1997-08-20T00:00","1997-06-06T00:00","1997-08-20T00:00","1997-06-06T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5835","fm_3671","0.0",,"Romain Del Castillo","Joris Kramer","Romain Del Castillo","Joris Kramer","0.0","0.0","1996-03-29T00:00","1996-08-02T00:00","1996-03-29T00:00","1996-08-02T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10457","fm_6125","0.0",,"Takashi Uchino","Charles De Ketelaere","Takashi Uchino","Charles De Ketelaere","0.0","0.0","2001-03-07T00:00","2001-03-10T00:00","2001-03-07T00:00","2001-03-10T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7231","fm_12218","0.2",,"Konstantinos Mavropanos","James Bree","Konstantinos Mavropanos","James Bree","0.0","0.0","1997-12-11T00:00","1997-12-11T00:00","1997-12-11T00:00","1997-12-11T00:00","1.0","1.0"
"LinearCombinationMatchingRule","tm_6234","fm_1597","0.0",,"Nedim Bajrami","Kendall Burks","Nedim Bajrami","Kendall Burks","0.0","0.0","1999-02-28T00:00","1999-10-08T00:00","1999-02-28T00:00","1999-10-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2948","fm_7138","0.0",,"Jiaqi Han","Filippo Delli Carri","Jiaqi Han","Filippo Delli Carri","0.0","0.0","1999-07-03T00:00","1999-05-03T00:00","1999-07-03T00:00","1999-05-03T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5718","fm_17118","0.0",,"Steven Baseya","Pierre Ismaelo Ganiou","Steven Baseya","Pierre Ismaelo Ganiou","0.0","0.0","2005-01-14T00:00","2005-03-14T00:00","2005-01-14T00:00","2005-03-14T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7746","fm_15264","0.0",,"Nathan Ngoumou","Dani Tasende","Nathan Ngoumou","Dani Tasende","0.0","0.0","2000-03-14T00:00","2000-07-06T00:00","2000-03-14T00:00","2000-07-06T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10152","fm_18322","0.0",,"Brooke Norton-Cuffy","Juanma Herzog","Brooke Norton-Cuffy","Juanma Herzog","0.0","0.0","2004-01-12T00:00","2004-05-13T00:00","2004-01-12T00:00","2004-05-13T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6109","fm_15029","0.0",,"Nicolò Casale","Íñigo","Nicolò Casale","Íñigo","0.0","0.0","1998-02-14T00:00","1998-06-16T00:00","1998-02-14T00:00","1998-06-16T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_8356","fm_7627","0.0",,"Mehdi Puch-Herrantz","Lorenzo Dellavalle","Mehdi Puch-Herrantz","Lorenzo Dellavalle","0.0","0.0","2004-01-20T00:00","2004-04-04T00:00","2004-01-20T00:00","2004-04-04T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10339","fm_4957","0.0",,"Sebastian Revan","Tristan Vandenberghe","Sebastian Revan","Tristan Vandenberghe","0.0","0.0","2003-07-14T00:00","2003-10-20T00:00","2003-07-14T00:00","2003-10-20T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4977","fm_2755","0.0",,"Leo Kokubo","Bryan Reynolds","Leo Kokubo","Bryan Reynolds","0.0","0.0","2001-01-23T00:00","2001-06-28T00:00","2001-01-23T00:00","2001-06-28T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5203","fm_1972","0.0",,"Zé Carlos","Calvin Stengs","Zé Carlos","Calvin Stengs","0.0","0.0","1998-07-31T00:00","1998-12-18T00:00","1998-07-31T00:00","1998-12-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10612","fm_12073","0.0",,"Boris Tomiak","Auston Trusty","Boris Tomiak","Auston Trusty","0.0","0.0","1998-09-11T00:00","1998-08-12T00:00","1998-09-11T00:00","1998-08-12T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2470","fm_1606","0.0",,"Abdulkarim Sultan","Maciel","Abdulkarim Sultan","Maciel","0.0","0.0","2000-06-24T00:00","2000-01-18T00:00","2000-06-24T00:00","2000-01-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3456","fm_16208","0.0",,"Marcos López","Lassine Sinayoko","Marcos López","Lassine Sinayoko","0.0","0.0","1999-11-20T00:00","1999-12-08T00:00","1999-11-20T00:00","1999-12-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3776","fm_2962","0.0",,"Faiz Mattoir","Dominik Kother","Faiz Mattoir","Dominik Kother","0.0","0.0","2000-07-12T00:00","2000-03-16T00:00","2000-07-12T00:00","2000-03-16T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3215","fm_17432","0.0",,"Jiaqiang Lü","Jérémie Joao","Jiaqiang Lü","Jérémie Joao","0.0","0.0","2005-04-11T00:00","2005-03-16T00:00","2005-04-11T00:00","2005-03-16T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_8101","fm_13139","0.0",,"David Tebili","Shae Cahill","David Tebili","Shae Cahill","0.0","0.0","2005-02-15T00:00","2005-04-26T00:00","2005-02-15T00:00","2005-04-26T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_8427","fm_10941","0.0",,"Till Cissokho","Chen Zhenlong","Till Cissokho","Chen Zhenlong","0.0","0.0","2000-02-08T00:00","2000-09-26T00:00","2000-02-08T00:00","2000-09-26T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_8170","fm_4914","0.0",,"Nathan Buayi-Kiala","Zidan Van Baelen","Nathan Buayi-Kiala","Zidan Van Baelen","0.0","0.0","2004-02-29T00:00","2004-01-08T00:00","2004-02-29T00:00","2004-01-08T00:00","0.0","0.0"
