"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerBirthdateComparator record1Value","[0] PlayerBirthdateComparator record2Value","[0] PlayerBirthdateComparator record1PreprocessedValue","[0] PlayerBirthdateComparator record2PreprocessedValue","[0] PlayerBirthdateComparator similarity","[0] PlayerBirthdateComparator postproccesedSimilarity"
"LinearCombinationMatchingRule","eafc_10834","fm_18331","0.6666666666666667",,"2003-02-10T00:00","2004-06-20T00:00","2003-02-10T00:00","2004-06-20T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","eafc_5908","fm_8203","0.0",,"1996-05-01T00:00","2005-04-27T00:00","1996-05-01T00:00","2005-04-27T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9410","fm_14016","0.33333333333333337",,"2001-03-28T00:00","2003-09-28T00:00","2001-03-28T00:00","2003-09-28T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","eafc_5908","fm_8449","0.0",,"1996-05-01T00:00","2006-02-23T00:00","1996-05-01T00:00","2006-02-23T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9410","fm_13165","0.6666666666666667",,"2001-03-28T00:00","2002-12-01T00:00","2001-03-28T00:00","2002-12-01T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","eafc_9484","fm_15275","0.0",,"2000-02-08T00:00","1993-12-30T00:00","2000-02-08T00:00","1993-12-30T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_4686","fm_11145","0.6666666666666667",,"1996-03-11T00:00","1997-09-10T00:00","1996-03-11T00:00","1997-09-10T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","eafc_10803","fm_14560","0.0",,"1998-04-01T00:00","1990-09-10T00:00","1998-04-01T00:00","1990-09-10T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10803","fm_2448","0.33333333333333337",,"1998-04-01T00:00","2000-05-10T00:00","1998-04-01T00:00","2000-05-10T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","eafc_8073","fm_11717","0.0",,"2001-04-02T00:00","1997-02-10T00:00","2001-04-02T00:00","1997-02-10T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9484","fm_11927","0.0",,"2000-02-08T00:00","1987-12-13T00:00","2000-02-08T00:00","1987-12-13T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9410","fm_4682","0.6666666666666667",,"2001-03-28T00:00","2002-08-17T00:00","2001-03-28T00:00","2002-08-17T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","eafc_10803","fm_2686","1.0",,"1998-04-01T00:00","1998-10-16T00:00","1998-04-01T00:00","1998-10-16T00:00","1.0","1.0"
"LinearCombinationMatchingRule","eafc_4686","fm_10295","0.0",,"1996-03-11T00:00","1993-04-30T00:00","1996-03-11T00:00","1993-04-30T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10803","fm_14579","0.33333333333333337",,"1998-04-01T00:00","2000-05-30T00:00","1998-04-01T00:00","2000-05-30T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","eafc_5908","fm_7101","0.0",,"1996-05-01T00:00","2003-02-21T00:00","1996-05-01T00:00","2003-02-21T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_8073","fm_10864","0.6666666666666667",,"2001-04-02T00:00","2002-11-11T00:00","2001-04-02T00:00","2002-11-11T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","eafc_5908","fm_11277","1.0",,"1996-05-01T00:00","1996-08-12T00:00","1996-05-01T00:00","1996-08-12T00:00","1.0","1.0"
"LinearCombinationMatchingRule","eafc_5908","fm_13212","0.0",,"1996-05-01T00:00","2003-04-21T00:00","1996-05-01T00:00","2003-04-21T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9410","fm_15572","0.33333333333333337",,"2001-03-28T00:00","1999-11-04T00:00","2001-03-28T00:00","1999-11-04T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","eafc_9410","fm_8800","0.33333333333333337",,"2001-03-28T00:00","2003-05-25T00:00","2001-03-28T00:00","2003-05-25T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","eafc_10834","fm_10864","0.6666666666666667",,"2003-02-10T00:00","2002-11-11T00:00","2003-02-10T00:00","2002-11-11T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","eafc_5908","fm_15861","0.0",,"1996-05-01T00:00","1989-08-06T00:00","1996-05-01T00:00","1989-08-06T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9484","fm_18313","0.0",,"2000-02-08T00:00","2006-02-10T00:00","2000-02-08T00:00","2006-02-10T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_5908","fm_10180","0.6666666666666667",,"1996-05-01T00:00","1995-01-01T00:00","1996-05-01T00:00","1995-01-01T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","eafc_10834","fm_11717","0.0",,"2003-02-10T00:00","1997-02-10T00:00","2003-02-10T00:00","1997-02-10T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10803","fm_3782","0.0",,"1998-04-01T00:00","2006-06-02T00:00","1998-04-01T00:00","2006-06-02T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10803","fm_13242","0.0",,"1998-04-01T00:00","2005-04-30T00:00","1998-04-01T00:00","2005-04-30T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10834","fm_17017","0.6666666666666667",,"2003-02-10T00:00","2002-09-29T00:00","2003-02-10T00:00","2002-09-29T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","eafc_4686","fm_5756","0.0",,"1996-03-11T00:00","2005-09-05T00:00","1996-03-11T00:00","2005-09-05T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9484","fm_10607","0.6666666666666667",,"2000-02-08T00:00","2001-04-26T00:00","2000-02-08T00:00","2001-04-26T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","eafc_10803","fm_8615","0.0",,"1998-04-01T00:00","2006-01-08T00:00","1998-04-01T00:00","2006-01-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9410","fm_3782","0.0",,"2001-03-28T00:00","2006-06-02T00:00","2001-03-28T00:00","2006-06-02T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10803","fm_7768","0.0",,"1998-04-01T00:00","2003-05-16T00:00","1998-04-01T00:00","2003-05-16T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_5908","fm_15233","0.6666666666666667",,"1996-05-01T00:00","1995-04-24T00:00","1996-05-01T00:00","1995-04-24T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","eafc_8073","fm_15006","1.0",,"2001-04-02T00:00","2001-11-27T00:00","2001-04-02T00:00","2001-11-27T00:00","1.0","1.0"
"LinearCombinationMatchingRule","eafc_5908","fm_15476","0.0",,"1996-05-01T00:00","1989-08-30T00:00","1996-05-01T00:00","1989-08-30T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9484","fm_15058","0.0",,"2000-02-08T00:00","1990-01-30T00:00","2000-02-08T00:00","1990-01-30T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10803","fm_17853","0.0",,"1998-04-01T00:00","2004-06-06T00:00","1998-04-01T00:00","2004-06-06T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_4686","fm_10430","0.0",,"1996-03-11T00:00","1993-05-28T00:00","1996-03-11T00:00","1993-05-28T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10834","fm_15405","0.0",,"2003-02-10T00:00","1995-01-10T00:00","2003-02-10T00:00","1995-01-10T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10834","fm_14560","0.0",,"2003-02-10T00:00","1990-09-10T00:00","2003-02-10T00:00","1990-09-10T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10803","fm_17869","0.0",,"1998-04-01T00:00","2006-03-17T00:00","1998-04-01T00:00","2006-03-17T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_8073","fm_6475","0.0",,"2001-04-02T00:00","1993-01-11T00:00","2001-04-02T00:00","1993-01-11T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9410","fm_2686","0.0",,"2001-03-28T00:00","1998-10-16T00:00","2001-03-28T00:00","1998-10-16T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9484","fm_4113","0.6666666666666667",,"2000-02-08T00:00","2001-04-10T00:00","2000-02-08T00:00","2001-04-10T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","eafc_9410","fm_2448","0.6666666666666667",,"2001-03-28T00:00","2000-05-10T00:00","2001-03-28T00:00","2000-05-10T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","eafc_4686","fm_10429","0.0",,"1996-03-11T00:00","1985-11-24T00:00","1996-03-11T00:00","1985-11-24T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_5908","fm_15005","0.0",,"1996-05-01T00:00","2002-08-13T00:00","1996-05-01T00:00","2002-08-13T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_5908","fm_15006","0.0",,"1996-05-01T00:00","2001-11-27T00:00","1996-05-01T00:00","2001-11-27T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10834","fm_9424","0.0",,"2003-02-10T00:00","1992-02-20T00:00","2003-02-10T00:00","1992-02-20T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9484","fm_18331","0.0",,"2000-02-08T00:00","2004-06-20T00:00","2000-02-08T00:00","2004-06-20T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10834","fm_8570","0.0",,"2003-02-10T00:00","2006-05-15T00:00","2003-02-10T00:00","2006-05-15T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_4686","fm_10422","0.33333333333333337",,"1996-03-11T00:00","1994-03-01T00:00","1996-03-11T00:00","1994-03-01T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","eafc_9484","fm_4358","0.0",,"2000-02-08T00:00","2004-11-30T00:00","2000-02-08T00:00","2004-11-30T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10803","fm_4491","0.0",,"1998-04-01T00:00","2006-04-02T00:00","1998-04-01T00:00","2006-04-02T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_4686","fm_8800","0.0",,"1996-03-11T00:00","2003-05-25T00:00","1996-03-11T00:00","2003-05-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10834","fm_13242","0.33333333333333337",,"2003-02-10T00:00","2005-04-30T00:00","2003-02-10T00:00","2005-04-30T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","eafc_9410","fm_11626","0.0",,"2001-03-28T00:00","1987-01-03T00:00","2001-03-28T00:00","1987-01-03T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_8073","fm_4285","0.0",,"2001-04-02T00:00","2006-04-20T00:00","2001-04-02T00:00","2006-04-20T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9484","fm_11717","0.0",,"2000-02-08T00:00","1997-02-10T00:00","2000-02-08T00:00","1997-02-10T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10803","fm_9966","0.33333333333333337",,"1998-04-01T00:00","2000-06-08T00:00","1998-04-01T00:00","2000-06-08T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","eafc_5908","fm_8800","0.0",,"1996-05-01T00:00","2003-05-25T00:00","1996-05-01T00:00","2003-05-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_5908","fm_15494","0.6666666666666667",,"1996-05-01T00:00","1995-11-11T00:00","1996-05-01T00:00","1995-11-11T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","eafc_5908","fm_4682","0.0",,"1996-05-01T00:00","2002-08-17T00:00","1996-05-01T00:00","2002-08-17T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10834","fm_14579","0.0",,"2003-02-10T00:00","2000-05-30T00:00","2003-02-10T00:00","2000-05-30T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10803","fm_4285","0.0",,"1998-04-01T00:00","2006-04-20T00:00","1998-04-01T00:00","2006-04-20T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9484","fm_17017","0.33333333333333337",,"2000-02-08T00:00","2002-09-29T00:00","2000-02-08T00:00","2002-09-29T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","eafc_4686","fm_4682","0.0",,"1996-03-11T00:00","2002-08-17T00:00","1996-03-11T00:00","2002-08-17T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9484","fm_9833","0.0",,"2000-02-08T00:00","1995-06-07T00:00","2000-02-08T00:00","1995-06-07T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9484","fm_10864","0.33333333333333337",,"2000-02-08T00:00","2002-11-11T00:00","2000-02-08T00:00","2002-11-11T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","eafc_10834","fm_1911","0.0",,"2003-02-10T00:00","1997-04-22T00:00","2003-02-10T00:00","1997-04-22T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_8073","fm_9966","0.6666666666666667",,"2001-04-02T00:00","2000-06-08T00:00","2001-04-02T00:00","2000-06-08T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","eafc_10803","fm_17645","0.0",,"1998-04-01T00:00","2004-10-23T00:00","1998-04-01T00:00","2004-10-23T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_8073","fm_8631","0.0",,"2001-04-02T00:00","2006-01-18T00:00","2001-04-02T00:00","2006-01-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_8073","fm_5123","0.0",,"2001-04-02T00:00","2005-10-19T00:00","2001-04-02T00:00","2005-10-19T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_4686","fm_18130","0.0",,"1996-03-11T00:00","2004-03-04T00:00","1996-03-11T00:00","2004-03-04T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_5908","fm_5756","0.0",,"1996-05-01T00:00","2005-09-05T00:00","1996-05-01T00:00","2005-09-05T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9410","fm_3554","0.0",,"2001-03-28T00:00","1998-02-09T00:00","2001-03-28T00:00","1998-02-09T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9484","fm_18352","0.0",,"2000-02-08T00:00","2004-03-14T00:00","2000-02-08T00:00","2004-03-14T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10803","fm_8631","0.0",,"1998-04-01T00:00","2006-01-18T00:00","1998-04-01T00:00","2006-01-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9484","fm_17022","0.0",,"2000-02-08T00:00","2005-05-31T00:00","2000-02-08T00:00","2005-05-31T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10803","fm_5123","0.0",,"1998-04-01T00:00","2005-10-19T00:00","1998-04-01T00:00","2005-10-19T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10834","fm_17853","0.6666666666666667",,"2003-02-10T00:00","2004-06-06T00:00","2003-02-10T00:00","2004-06-06T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","eafc_10803","fm_17880","0.0",,"1998-04-01T00:00","2006-05-07T00:00","1998-04-01T00:00","2006-05-07T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_4686","fm_2686","0.33333333333333337",,"1996-03-11T00:00","1998-10-16T00:00","1996-03-11T00:00","1998-10-16T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","eafc_4686","fm_2448","0.0",,"1996-03-11T00:00","2000-05-10T00:00","1996-03-11T00:00","2000-05-10T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10834","fm_8516","1.0",,"2003-02-10T00:00","2003-11-17T00:00","2003-02-10T00:00","2003-11-17T00:00","1.0","1.0"
"LinearCombinationMatchingRule","eafc_9484","fm_18130","0.0",,"2000-02-08T00:00","2004-03-04T00:00","2000-02-08T00:00","2004-03-04T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9410","fm_15172","0.0",,"2001-03-28T00:00","1996-12-01T00:00","2001-03-28T00:00","1996-12-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9410","fm_14082","0.0",,"2001-03-28T00:00","2006-04-04T00:00","2001-03-28T00:00","2006-04-04T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_4686","fm_9071","0.0",,"1996-03-11T00:00","2006-07-01T00:00","1996-03-11T00:00","2006-07-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_5908","fm_17853","0.0",,"1996-05-01T00:00","2004-06-06T00:00","1996-05-01T00:00","2004-06-06T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_4686","fm_15926","0.33333333333333337",,"1996-03-11T00:00","1998-08-11T00:00","1996-03-11T00:00","1998-08-11T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","eafc_10803","fm_15233","0.0",,"1998-04-01T00:00","1995-04-24T00:00","1998-04-01T00:00","1995-04-24T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10834","fm_17869","0.0",,"2003-02-10T00:00","2006-03-17T00:00","2003-02-10T00:00","2006-03-17T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10803","fm_15476","0.0",,"1998-04-01T00:00","1989-08-30T00:00","1998-04-01T00:00","1989-08-30T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_4686","fm_11566","0.0",,"1996-03-11T00:00","2000-02-24T00:00","1996-03-11T00:00","2000-02-24T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_8073","fm_8615","0.0",,"2001-04-02T00:00","2006-01-08T00:00","2001-04-02T00:00","2006-01-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_8073","fm_7768","0.33333333333333337",,"2001-04-02T00:00","2003-05-16T00:00","2001-04-02T00:00","2003-05-16T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","eafc_10803","fm_15006","0.0",,"1998-04-01T00:00","2001-11-27T00:00","1998-04-01T00:00","2001-11-27T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10803","fm_15005","0.0",,"1998-04-01T00:00","2002-08-13T00:00","1998-04-01T00:00","2002-08-13T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10803","fm_8800","0.0",,"1998-04-01T00:00","2003-05-25T00:00","1998-04-01T00:00","2003-05-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9410","fm_15398","0.6666666666666667",,"2001-03-28T00:00","2000-04-16T00:00","2001-03-28T00:00","2000-04-16T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","eafc_9410","fm_16003","1.0",,"2001-03-28T00:00","2001-03-28T00:00","2001-03-28T00:00","2001-03-28T00:00","1.0","1.0"
"LinearCombinationMatchingRule","eafc_9484","fm_6979","0.33333333333333337",,"2000-02-08T00:00","1998-06-28T00:00","2000-02-08T00:00","1998-06-28T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","eafc_9410","fm_10948","0.33333333333333337",,"2001-03-28T00:00","2003-01-05T00:00","2001-03-28T00:00","2003-01-05T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","eafc_5908","fm_17869","0.0",,"1996-05-01T00:00","2006-03-17T00:00","1996-05-01T00:00","2006-03-17T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_4686","fm_10222","0.0",,"1996-03-11T00:00","1990-04-19T00:00","1996-03-11T00:00","1990-04-19T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10834","fm_4174","0.6666666666666667",,"2003-02-10T00:00","2004-10-06T00:00","2003-02-10T00:00","2004-10-06T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","eafc_4686","fm_10468","0.0",,"1996-03-11T00:00","1999-09-12T00:00","1996-03-11T00:00","1999-09-12T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_4686","fm_3782","0.0",,"1996-03-11T00:00","2006-06-02T00:00","1996-03-11T00:00","2006-06-02T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_4686","fm_3554","0.33333333333333337",,"1996-03-11T00:00","1998-02-09T00:00","1996-03-11T00:00","1998-02-09T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","eafc_9484","fm_10429","0.0",,"2000-02-08T00:00","1985-11-24T00:00","2000-02-08T00:00","1985-11-24T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10834","fm_17880","0.0",,"2003-02-10T00:00","2006-05-07T00:00","2003-02-10T00:00","2006-05-07T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10803","fm_9922","0.0",,"1998-04-01T00:00","2003-01-09T00:00","1998-04-01T00:00","2003-01-09T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9484","fm_7612","0.0",,"2000-02-08T00:00","1995-07-30T00:00","2000-02-08T00:00","1995-07-30T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_8073","fm_17645","0.0",,"2001-04-02T00:00","2004-10-23T00:00","2001-04-02T00:00","2004-10-23T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10834","fm_9833","0.0",,"2003-02-10T00:00","1995-06-07T00:00","2003-02-10T00:00","1995-06-07T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_8073","fm_4491","0.0",,"2001-04-02T00:00","2006-04-02T00:00","2001-04-02T00:00","2006-04-02T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9484","fm_3019","0.6666666666666667",,"2000-02-08T00:00","1999-10-03T00:00","2000-02-08T00:00","1999-10-03T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","eafc_9410","fm_9071","0.0",,"2001-03-28T00:00","2006-07-01T00:00","2001-03-28T00:00","2006-07-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_4686","fm_10211","0.33333333333333337",,"1996-03-11T00:00","1994-02-26T00:00","1996-03-11T00:00","1994-02-26T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","eafc_9410","fm_11825","0.33333333333333337",,"2001-03-28T00:00","1999-03-26T00:00","2001-03-28T00:00","1999-03-26T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","eafc_9484","fm_10422","0.0",,"2000-02-08T00:00","1994-03-01T00:00","2000-02-08T00:00","1994-03-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9484","fm_3016","0.0",,"2000-02-08T00:00","1994-03-30T00:00","2000-02-08T00:00","1994-03-30T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_4686","fm_10215","0.0",,"1996-03-11T00:00","1987-01-23T00:00","1996-03-11T00:00","1987-01-23T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10834","fm_17645","0.6666666666666667",,"2003-02-10T00:00","2004-10-23T00:00","2003-02-10T00:00","2004-10-23T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","eafc_10803","fm_15494","0.0",,"1998-04-01T00:00","1995-11-11T00:00","1998-04-01T00:00","1995-11-11T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_8073","fm_9922","0.33333333333333337",,"2001-04-02T00:00","2003-01-09T00:00","2001-04-02T00:00","2003-01-09T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","eafc_10834","fm_15233","0.0",,"2003-02-10T00:00","1995-04-24T00:00","2003-02-10T00:00","1995-04-24T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9410","fm_10966","1.0",,"2001-03-28T00:00","2001-03-31T00:00","2001-03-28T00:00","2001-03-31T00:00","1.0","1.0"
"LinearCombinationMatchingRule","eafc_8073","fm_3143","0.33333333333333337",,"2001-04-02T00:00","1999-11-12T00:00","2001-04-02T00:00","1999-11-12T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","eafc_5908","fm_9922","0.0",,"1996-05-01T00:00","2003-01-09T00:00","1996-05-01T00:00","2003-01-09T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_5908","fm_17880","0.0",,"1996-05-01T00:00","2006-05-07T00:00","1996-05-01T00:00","2006-05-07T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_4686","fm_10448","0.6666666666666667",,"1996-03-11T00:00","1997-05-22T00:00","1996-03-11T00:00","1997-05-22T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","eafc_9410","fm_18210","0.0",,"2001-03-28T00:00","2004-01-26T00:00","2001-03-28T00:00","2004-01-26T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_4686","fm_10449","0.0",,"1996-03-11T00:00","1999-06-05T00:00","1996-03-11T00:00","1999-06-05T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_5908","fm_3143","0.0",,"1996-05-01T00:00","1999-11-12T00:00","1996-05-01T00:00","1999-11-12T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_5908","fm_17645","0.0",,"1996-05-01T00:00","2004-10-23T00:00","1996-05-01T00:00","2004-10-23T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_8073","fm_15233","0.0",,"2001-04-02T00:00","1995-04-24T00:00","2001-04-02T00:00","1995-04-24T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_8073","fm_15476","0.0",,"2001-04-02T00:00","1989-08-30T00:00","2001-04-02T00:00","1989-08-30T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10803","fm_3143","0.6666666666666667",,"1998-04-01T00:00","1999-11-12T00:00","1998-04-01T00:00","1999-11-12T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","eafc_9484","fm_10430","0.0",,"2000-02-08T00:00","1993-05-28T00:00","2000-02-08T00:00","1993-05-28T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10834","fm_15476","0.0",,"2003-02-10T00:00","1989-08-30T00:00","2003-02-10T00:00","1989-08-30T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_4686","fm_10202","0.0",,"1996-03-11T00:00","1989-02-20T00:00","1996-03-11T00:00","1989-02-20T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9410","fm_12906","0.0",,"2001-03-28T00:00","2006-04-22T00:00","2001-03-28T00:00","2006-04-22T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9410","fm_11566","0.6666666666666667",,"2001-03-28T00:00","2000-02-24T00:00","2001-03-28T00:00","2000-02-24T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","eafc_9410","fm_15926","0.0",,"2001-03-28T00:00","1998-08-11T00:00","2001-03-28T00:00","1998-08-11T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10834","fm_4358","0.6666666666666667",,"2003-02-10T00:00","2004-11-30T00:00","2003-02-10T00:00","2004-11-30T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","eafc_9484","fm_8570","0.0",,"2000-02-08T00:00","2006-05-15T00:00","2000-02-08T00:00","2006-05-15T00:00","0.0","0.0"
