"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameComparatorJaccard record1Value","[0] PlayerNameComparatorJaccard record2Value","[0] PlayerNameComparatorJaccard record1PreprocessedValue","[0] PlayerNameComparatorJaccard record2PreprocessedValue","[0] PlayerNameComparatorJaccard similarity","[0] PlayerNameComparatorJaccard postproccesedSimilarity","[1] PlayerClubComparatorLowerCaseJaccard record1Value","[1] PlayerClubComparatorLowerCaseJaccard record2Value","[1] PlayerClubComparatorLowerCaseJaccard record1PreprocessedValue","[1] PlayerClubComparatorLowerCaseJaccard record2PreprocessedValue","[1] PlayerClubComparatorLowerCaseJaccard similarity","[1] PlayerClubComparatorLowerCaseJaccard postproccesedSimilarity","[2] PlayerNameComparatorEqual record1Value","[2] PlayerNameComparatorEqual record2Value","[2] PlayerNameComparatorEqual record1PreprocessedValue","[2] PlayerNameComparatorEqual record2PreprocessedValue","[2] PlayerNameComparatorEqual similarity","[2] PlayerNameComparatorEqual postproccesedSimilarity","[3] PlayerClubComparatorJaccard record1Value","[3] PlayerClubComparatorJaccard record2Value","[3] PlayerClubComparatorJaccard record1PreprocessedValue","[3] PlayerClubComparatorJaccard record2PreprocessedValue","[3] PlayerClubComparatorJaccard similarity","[3] PlayerClubComparatorJaccard postproccesedSimilarity","[4] PlayerClubComparatorLevenshtein record1Value","[4] PlayerClubComparatorLevenshtein record2Value","[4] PlayerClubComparatorLevenshtein record1PreprocessedValue","[4] PlayerClubComparatorLevenshtein record2PreprocessedValue","[4] PlayerClubComparatorLevenshtein similarity","[4] PlayerClubComparatorLevenshtein postproccesedSimilarity","[5] PlayerNameComparatorLevenshtein record1Value","[5] PlayerNameComparatorLevenshtein record2Value","[5] PlayerNameComparatorLevenshtein record1PreprocessedValue","[5] PlayerNameComparatorLevenshtein record2PreprocessedValue","[5] PlayerNameComparatorLevenshtein similarity","[5] PlayerNameComparatorLevenshtein postproccesedSimilarity","[6] PlayerBirthdateComparator record1Value","[6] PlayerBirthdateComparator record2Value","[6] PlayerBirthdateComparator record1PreprocessedValue","[6] PlayerBirthdateComparator record2PreprocessedValue","[6] PlayerBirthdateComparator similarity","[6] PlayerBirthdateComparator postproccesedSimilarity","[7] PlayerJerseyNumberComparatorEqual record1Value","[7] PlayerJerseyNumberComparatorEqual record2Value","[7] PlayerJerseyNumberComparatorEqual record1PreprocessedValue","[7] PlayerJerseyNumberComparatorEqual record2PreprocessedValue","[7] PlayerJerseyNumberComparatorEqual similarity","[7] PlayerJerseyNumberComparatorEqual postproccesedSimilarity","[8] PlayerBirthdateComparatorDay record1Value","[8] PlayerBirthdateComparatorDay record2Value","[8] PlayerBirthdateComparatorDay record1PreprocessedValue","[8] PlayerBirthdateComparatorDay record2PreprocessedValue","[8] PlayerBirthdateComparatorDay similarity","[8] PlayerBirthdateComparatorDay postproccesedSimilarity","[9] PlayerNameComparatorMongeElkan record1Value","[9] PlayerNameComparatorMongeElkan record2Value","[9] PlayerNameComparatorMongeElkan record1PreprocessedValue","[9] PlayerNameComparatorMongeElkan record2PreprocessedValue","[9] PlayerNameComparatorMongeElkan similarity","[9] PlayerNameComparatorMongeElkan postproccesedSimilarity"
"WekaMatchingRule","eafc_6932","tm_9929",,"0","J. Gölles","Daniel Ballard","J. Gölles","Daniel Ballard","0.0","0.0","Blau-Weiß Linz","Sunderland AFC","blau-weiß linz","sunderland afc","0.0","0.0","J. Gölles","Daniel Ballard","J. Gölles","Daniel Ballard","0.0","0.0","Blau-Weiß Linz","Sunderland AFC","Blau-Weiß Linz","Sunderland AFC","0.0","0.0","Blau-Weiß Linz","Sunderland AFC","Blau-Weiß Linz","Sunderland AFC","0.0","0.0","J. Gölles","Daniel Ballard","J. Gölles","Daniel Ballard","0.2142857142857143","0.2142857142857143","1999-09-22T00:00","1999-09-22T00:00","1999-09-22T00:00","1999-09-22T00:00","1.0","1.0","14","5","14","5","0.0","0.0","1999-09-22T00:00","1999-09-22T00:00","1999-09-22T00:00","1999-09-22T00:00","1.0","1.0","J. Gölles","Daniel Ballard","J. Gölles","Daniel Ballard","0.14285714285714285","0.14285714285714285"
"WekaMatchingRule","tm_4377","eafc_10684","6.0459623785896036E-5",,"Angeliño","Altimira","Angeliño","Altimira","0.0","0.0","RB Leipzig","Real Betis","rb leipzig","real betis","0.0","0.0","Angeliño","Altimira","Angeliño","Altimira","0.0","0.0","RB Leipzig","Real Betis","RB Leipzig","Real Betis","0.0","0.0","RB Leipzig","Real Betis","RB Leipzig","Real Betis","0.30000000000000004","0.30000000000000004","Angeliño","Altimira","Angeliño","Altimira","0.25","0.25","1997-01-04T00:00","2001-08-25T00:00","1997-01-04T00:00","2001-08-25T00:00","0.0","0.0","3","27","3","27","0.0","0.0","1997-01-04T00:00","2001-08-25T00:00","1997-01-04T00:00","2001-08-25T00:00","0.0","0.0","Angeliño","Altimira","Angeliño","Altimira","0.25","0.25"
"WekaMatchingRule","tm_4377","eafc_11536","4.951175157899849E-5",,"Angeliño","Andújar","Angeliño","Andújar","0.0","0.0","RB Leipzig","Tianjin Jinmen Tiger","rb leipzig","tianjin jinmen tiger","0.0","0.0","Angeliño","Andújar","Angeliño","Andújar","0.0","0.0","RB Leipzig","Tianjin Jinmen Tiger","RB Leipzig","Tianjin Jinmen Tiger","0.0","0.0","RB Leipzig","Tianjin Jinmen Tiger","RB Leipzig","Tianjin Jinmen Tiger","0.19999999999999996","0.19999999999999996","Angeliño","Andújar","Angeliño","Andújar","0.25","0.25","1997-01-04T00:00","1991-08-21T00:00","1997-01-04T00:00","1991-08-21T00:00","0.0","0.0","3","2","3","2","0.0","0.0","1997-01-04T00:00","1991-08-21T00:00","1997-01-04T00:00","1991-08-21T00:00","0.0","0.0","Angeliño","Andújar","Angeliño","Andújar","0.25","0.25"
"WekaMatchingRule","eafc_4668","tm_7481",,"0","Sander Asevedo","Sander Berge","Sander Asevedo","Sander Berge","0.3333333333333333","0.3333333333333333","Goiás","Burnley FC","goiás","burnley fc","0.0","0.0","Sander Asevedo","Sander Berge","Sander Asevedo","Sander Berge","0.0","0.0","Goiás","Burnley FC","Goiás","Burnley FC","0.0","0.0","Goiás","Burnley FC","Goiás","Burnley FC","0.0","0.0","Sander Asevedo","Sander Berge","Sander Asevedo","Sander Berge","0.5714285714285714","0.5714285714285714","1996-02-29T00:00","1998-02-14T00:00","1996-02-29T00:00","1998-02-14T00:00","0.33333333333333337","0.33333333333333337","16","16","16","16","1.0","1.0","1996-02-29T00:00","1998-02-14T00:00","1996-02-29T00:00","1998-02-14T00:00","0.0","0.0","Sander Asevedo","Sander Berge","Sander Asevedo","Sander Berge","0.5714285714285714","0.5714285714285714"
"WekaMatchingRule","tm_4377","eafc_10209","1.6467389807053824E-4",,"Angeliño","Alemão","Angeliño","Alemão","0.0","0.0","RB Leipzig","Portimonense","rb leipzig","portimonense","0.0","0.0","Angeliño","Alemão","Angeliño","Alemão","0.0","0.0","RB Leipzig","Portimonense","RB Leipzig","Portimonense","0.0","0.0","RB Leipzig","Portimonense","RB Leipzig","Portimonense","0.08333333333333337","0.08333333333333337","Angeliño","Alemão","Angeliño","Alemão","0.375","0.375","1997-01-04T00:00","2002-11-06T00:00","1997-01-04T00:00","2002-11-06T00:00","0.0","0.0","3","43","3","43","0.0","0.0","1997-01-04T00:00","2002-11-06T00:00","1997-01-04T00:00","2002-11-06T00:00","0.0","0.0","Angeliño","Alemão","Angeliño","Alemão","0.375","0.375"
"WekaMatchingRule","tm_9318","eafc_6746","1.6364687120081666E-5",,"Alemão","André Almeida","Alemão","André Almeida","0.0","0.0",,"Valencia","","valencia","0.0","0.0","Alemão","André Almeida","Alemão","André Almeida","0.0","0.0",,"Valencia",,"Valencia","0.0","0.0",,"Valencia",,"Valencia","0.0","0.0","Alemão","André Almeida","Alemão","André Almeida","0.23076923076923073","0.23076923076923073","1998-04-01T00:00","2000-05-30T00:00","1998-04-01T00:00","2000-05-30T00:00","0.33333333333333337","0.33333333333333337","14","10","14","10","0.0","0.0","1998-04-01T00:00","2000-05-30T00:00","1998-04-01T00:00","2000-05-30T00:00","0.0","0.0","Alemão","André Almeida","Alemão","André Almeida","0.4285714285714286","0.4285714285714286"
"WekaMatchingRule","eafc_1565","tm_8186",,"1","F. Hanin","Florent Hanin","F. Hanin","Florent Hanin","0.3333333333333333","0.3333333333333333","Angers SCO","Angers SCO","angers sco","angers sco","1.0","0.0","F. Hanin","Florent Hanin","F. Hanin","Florent Hanin","0.0","0.0","Angers SCO","Angers SCO","Angers SCO","Angers SCO","1.0","1.0","Angers SCO","Angers SCO","Angers SCO","Angers SCO","1.0","1.0","F. Hanin","Florent Hanin","F. Hanin","Florent Hanin","0.5384615384615384","0.5384615384615384","1990-02-04T00:00","1990-02-04T00:00","1990-02-04T00:00","1990-02-04T00:00","1.0","1.0","26","26","26","26","1.0","1.0","1990-02-04T00:00","1990-02-04T00:00","1990-02-04T00:00","1990-02-04T00:00","1.0","1.0","F. Hanin","Florent Hanin","F. Hanin","Florent Hanin","0.5714285714285714","0.5714285714285714"
"WekaMatchingRule","tm_9318","eafc_4561","5.85233503433159E-4",,"Alemão","Aleñá","Alemão","Aleñá","0.0","0.0",,"Getafe","","getafe","0.0","0.0","Alemão","Aleñá","Alemão","Aleñá","0.0","0.0",,"Getafe",,"Getafe","0.0","0.0",,"Getafe",,"Getafe","0.0","0.0","Alemão","Aleñá","Alemão","Aleñá","0.5","0.5","1998-04-01T00:00","1998-01-05T00:00","1998-04-01T00:00","1998-01-05T00:00","1.0","1.0","14","11","14","11","0.0","0.0","1998-04-01T00:00","1998-01-05T00:00","1998-04-01T00:00","1998-01-05T00:00","0.0","0.0","Alemão","Aleñá","Alemão","Aleñá","0.5","0.5"
"WekaMatchingRule","tm_3041","eafc_9154","1.4435790219792603E-5",,"Andrigo","A. Ahoussou","Andrigo","A. Ahoussou","0.0","0.0","Chengdu Rongcheng","Pau","chengdu rongcheng","pau","0.0","0.0","Andrigo","A. Ahoussou","Andrigo","A. Ahoussou","0.0","0.0","Chengdu Rongcheng","Pau","Chengdu Rongcheng","Pau","0.0","0.0","Chengdu Rongcheng","Pau","Chengdu Rongcheng","Pau","0.05882352941176472","0.05882352941176472","Andrigo","A. Ahoussou","Andrigo","A. Ahoussou","0.18181818181818177","0.18181818181818177","1995-02-27T00:00","2003-12-22T00:00","1995-02-27T00:00","2003-12-22T00:00","0.0","0.0","18","22","18","22","0.0","0.0","1995-02-27T00:00","2003-12-22T00:00","1995-02-27T00:00","2003-12-22T00:00","0.0","0.0","Andrigo","A. Ahoussou","Andrigo","A. Ahoussou","0.25","0.25"
"WekaMatchingRule","tm_5699","eafc_1339","7.676176152456481E-5",,"Adson","Aridane","Adson","Aridane","0.0","0.0","FC Nantes","Rayo Vallecano","fc nantes","rayo vallecano","0.0","0.0","Adson","Aridane","Adson","Aridane","0.0","0.0","FC Nantes","Rayo Vallecano","FC Nantes","Rayo Vallecano","0.0","0.0","FC Nantes","Rayo Vallecano","FC Nantes","Rayo Vallecano","0.2142857142857143","0.2142857142857143","Adson","Aridane","Adson","Aridane","0.2857142857142857","0.2857142857142857","2000-10-06T00:00","1989-03-23T00:00","2000-10-06T00:00","1989-03-23T00:00","0.0","0.0","20","5","20","5","0.0","0.0","2000-10-06T00:00","1989-03-23T00:00","2000-10-06T00:00","1989-03-23T00:00","0.0","0.0","Adson","Aridane","Adson","Aridane","0.2857142857142857","0.2857142857142857"
"WekaMatchingRule","tm_1610","eafc_9692","6.3285650322542E-5",,"Artur","Abraham","Artur","Abraham","0.0","0.0","Houston Dynamo FC","Villarreal II","houston dynamo fc","villarreal ii","0.0","0.0","Artur","Abraham","Artur","Abraham","0.0","0.0","Houston Dynamo FC","Villarreal II","Houston Dynamo FC","Villarreal II","0.0","0.0","Houston Dynamo FC","Villarreal II","Houston Dynamo FC","Villarreal II","0.11764705882352944","0.11764705882352944","Artur","Abraham","Artur","Abraham","0.2857142857142857","0.2857142857142857","1996-03-11T00:00","2001-07-05T00:00","1996-03-11T00:00","2001-07-05T00:00","0.0","0.0","6","5","6","5","0.0","0.0","1996-03-11T00:00","2001-07-05T00:00","1996-03-11T00:00","2001-07-05T00:00","0.0","0.0","Artur","Abraham","Artur","Abraham","0.2857142857142857","0.2857142857142857"
"WekaMatchingRule","eafc_10072","tm_6473",,"1","M. Prati","Matteo Prati","M. Prati","Matteo Prati","0.3333333333333333","0.3333333333333333","Cagliari","Cagliari Calcio","cagliari","cagliari calcio","0.5","0.0","M. Prati","Matteo Prati","M. Prati","Matteo Prati","0.0","0.0","Cagliari","Cagliari Calcio","Cagliari","Cagliari Calcio","0.5","0.0","Cagliari","Cagliari Calcio","Cagliari","Cagliari Calcio","0.5333333333333333","0.5333333333333333","M. Prati","Matteo Prati","M. Prati","Matteo Prati","0.5833333333333333","0.5833333333333333","2003-12-28T00:00","2003-12-28T00:00","2003-12-28T00:00","2003-12-28T00:00","1.0","1.0","16","16","16","16","1.0","1.0","2003-12-28T00:00","2003-12-28T00:00","2003-12-28T00:00","2003-12-28T00:00","1.0","1.0","M. Prati","Matteo Prati","M. Prati","Matteo Prati","0.5833333333333333","0.5833333333333333"
"WekaMatchingRule","tm_5606","eafc_5862","1.870347807466888E-5",,"Alexsandro","A. Ashraf","Alexsandro","A. Ashraf","0.0","0.0","LOSC Lille","Al Taawon","losc lille","al taawon","0.0","0.0","Alexsandro","A. Ashraf","Alexsandro","A. Ashraf","0.0","0.0","LOSC Lille","Al Taawon","LOSC Lille","Al Taawon","0.0","0.0","LOSC Lille","Al Taawon","LOSC Lille","Al Taawon","0.0","0.0","Alexsandro","A. Ashraf","Alexsandro","A. Ashraf","0.19999999999999996","0.19999999999999996","1999-08-09T00:00","1992-12-31T00:00","1999-08-09T00:00","1992-12-31T00:00","0.0","0.0","4","17","4","17","0.0","0.0","1999-08-09T00:00","1992-12-31T00:00","1999-08-09T00:00","1992-12-31T00:00","0.0","0.0","Alexsandro","A. Ashraf","Alexsandro","A. Ashraf","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","eafc_2149","tm_1962",,"1","B. Tashchy","Boris Tashchy","B. Tashchy","Boris Tashchy","0.3333333333333333","0.3333333333333333","Erzgebirge Aue","FC Erzgebirge Aue","erzgebirge aue","fc erzgebirge aue","0.6666666666666666","0.0","B. Tashchy","Boris Tashchy","B. Tashchy","Boris Tashchy","0.0","0.0","Erzgebirge Aue","FC Erzgebirge Aue","Erzgebirge Aue","FC Erzgebirge Aue","0.6666666666666666","0.0","Erzgebirge Aue","FC Erzgebirge Aue","Erzgebirge Aue","FC Erzgebirge Aue","0.8235294117647058","0.8235294117647058","B. Tashchy","Boris Tashchy","B. Tashchy","Boris Tashchy","0.6923076923076923","0.6923076923076923","1993-07-26T00:00","1993-07-26T00:00","1993-07-26T00:00","1993-07-26T00:00","1.0","1.0","14","14","14","14","1.0","1.0","1993-07-26T00:00","1993-07-26T00:00","1993-07-26T00:00","1993-07-26T00:00","1.0","1.0","B. Tashchy","Boris Tashchy","B. Tashchy","Boris Tashchy","0.6","0.6"
"WekaMatchingRule","tm_3041","eafc_3606","5.626934762966295E-5",,"Andrigo","Anuar","Andrigo","Anuar","0.0","0.0","Chengdu Rongcheng","Real Valladolid","chengdu rongcheng","real valladolid","0.0","0.0","Andrigo","Anuar","Andrigo","Anuar","0.0","0.0","Chengdu Rongcheng","Real Valladolid","Chengdu Rongcheng","Real Valladolid","0.0","0.0","Chengdu Rongcheng","Real Valladolid","Chengdu Rongcheng","Real Valladolid","0.05882352941176472","0.05882352941176472","Andrigo","Anuar","Andrigo","Anuar","0.2857142857142857","0.2857142857142857","1995-02-27T00:00","1995-01-15T00:00","1995-02-27T00:00","1995-01-15T00:00","1.0","1.0","18","23","18","23","0.0","0.0","1995-02-27T00:00","1995-01-15T00:00","1995-02-27T00:00","1995-01-15T00:00","0.0","0.0","Andrigo","Anuar","Andrigo","Anuar","0.2857142857142857","0.2857142857142857"
"WekaMatchingRule","tm_5606","eafc_1269","6.360433519483873E-6",,"Alexsandro","A. Adomah","Alexsandro","A. Adomah","0.0","0.0","LOSC Lille","Queens Park Rangers","losc lille","queens park rangers","0.0","0.0","Alexsandro","A. Adomah","Alexsandro","A. Adomah","0.0","0.0","LOSC Lille","Queens Park Rangers","LOSC Lille","Queens Park Rangers","0.0","0.0","LOSC Lille","Queens Park Rangers","LOSC Lille","Queens Park Rangers","0.1578947368421053","0.1578947368421053","Alexsandro","A. Adomah","Alexsandro","A. Adomah","0.09999999999999998","0.09999999999999998","1999-08-09T00:00","1987-12-13T00:00","1999-08-09T00:00","1987-12-13T00:00","0.0","0.0","4","37","4","37","0.0","0.0","1999-08-09T00:00","1987-12-13T00:00","1999-08-09T00:00","1987-12-13T00:00","0.0","0.0","Alexsandro","A. Adomah","Alexsandro","A. Adomah","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","eafc_6850","tm_10287",,"1","M. Diaby","Momo Diaby","M. Diaby","Momo Diaby","0.3333333333333333","0.3333333333333333","Sheffield Wednesday","Portimonense SC","sheffield wednesday","portimonense sc","0.0","0.0","M. Diaby","Momo Diaby","M. Diaby","Momo Diaby","0.0","0.0","Sheffield Wednesday","Portimonense SC","Sheffield Wednesday","Portimonense SC","0.0","0.0","Sheffield Wednesday","Portimonense SC","Sheffield Wednesday","Portimonense SC","0.1578947368421053","0.1578947368421053","M. Diaby","Momo Diaby","M. Diaby","Momo Diaby","0.7","0.7","1996-09-03T00:00","1996-09-03T00:00","1996-09-03T00:00","1996-09-03T00:00","1.0","1.0","44","44","44","44","1.0","1.0","1996-09-03T00:00","1996-09-03T00:00","1996-09-03T00:00","1996-09-03T00:00","1.0","1.0","M. Diaby","Momo Diaby","M. Diaby","Momo Diaby","0.625","0.625"
"WekaMatchingRule","tm_5606","eafc_6712","2.7889594158246502E-5",,"Alexsandro","Altube","Alexsandro","Altube","0.0","0.0","LOSC Lille","Albacete","losc lille","albacete","0.0","0.0","Alexsandro","Altube","Alexsandro","Altube","0.0","0.0","LOSC Lille","Albacete","LOSC Lille","Albacete","0.0","0.0","LOSC Lille","Albacete","LOSC Lille","Albacete","0.19999999999999996","0.19999999999999996","Alexsandro","Altube","Alexsandro","Altube","0.19999999999999996","0.19999999999999996","1999-08-09T00:00","2000-02-22T00:00","1999-08-09T00:00","2000-02-22T00:00","0.6666666666666667","0.6666666666666667","4","13","4","13","0.0","0.0","1999-08-09T00:00","2000-02-22T00:00","1999-08-09T00:00","2000-02-22T00:00","0.0","0.0","Alexsandro","Altube","Alexsandro","Altube","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","eafc_2433","tm_4642",,"1","Garry Rodrigues","Garry Rodrigues","Garry Rodrigues","Garry Rodrigues","1.0","1.0","Ankaragücü","MKE Ankaragücü","ankaragücü","mke ankaragücü","0.5","0.0","Garry Rodrigues","Garry Rodrigues","Garry Rodrigues","Garry Rodrigues","1.0","1.0","Ankaragücü","MKE Ankaragücü","Ankaragücü","MKE Ankaragücü","0.5","0.0","Ankaragücü","MKE Ankaragücü","Ankaragücü","MKE Ankaragücü","0.7142857142857143","0.7142857142857143","Garry Rodrigues","Garry Rodrigues","Garry Rodrigues","Garry Rodrigues","1.0","1.0","1990-11-27T00:00","1990-11-27T00:00","1990-11-27T00:00","1990-11-27T00:00","1.0","1.0","11","11","11","11","1.0","1.0","1990-11-27T00:00","1990-11-27T00:00","1990-11-27T00:00","1990-11-27T00:00","1.0","1.0","Garry Rodrigues","Garry Rodrigues","Garry Rodrigues","Garry Rodrigues","1.0","1.0"
"WekaMatchingRule","tm_5699","eafc_5901","8.035338761799023E-6",,"Adson","A. Adam","Adson","A. Adam","0.0","0.0","FC Nantes","Al Taawon","fc nantes","al taawon","0.0","0.0","Adson","A. Adam","Adson","A. Adam","0.0","0.0","FC Nantes","Al Taawon","FC Nantes","Al Taawon","0.0","0.0","FC Nantes","Al Taawon","FC Nantes","Al Taawon","0.2222222222222222","0.2222222222222222","Adson","A. Adam","Adson","A. Adam","0.1428571428571429","0.1428571428571429","2000-10-06T00:00","1995-01-01T00:00","2000-10-06T00:00","1995-01-01T00:00","0.0","0.0","20","27","20","27","0.0","0.0","2000-10-06T00:00","1995-01-01T00:00","2000-10-06T00:00","1995-01-01T00:00","0.0","0.0","Adson","A. Adam","Adson","A. Adam","0.4","0.4"
"WekaMatchingRule","tm_4377","eafc_1569","4.951175157899849E-5",,"Angeliño","Adrián","Angeliño","Adrián","0.0","0.0","RB Leipzig","Liverpool","rb leipzig","liverpool","0.0","0.0","Angeliño","Adrián","Angeliño","Adrián","0.0","0.0","RB Leipzig","Liverpool","RB Leipzig","Liverpool","0.0","0.0","RB Leipzig","Liverpool","RB Leipzig","Liverpool","0.19999999999999996","0.19999999999999996","Angeliño","Adrián","Angeliño","Adrián","0.25","0.25","1997-01-04T00:00","1987-01-03T00:00","1997-01-04T00:00","1987-01-03T00:00","0.0","0.0","3","13","3","13","0.0","0.0","1997-01-04T00:00","1987-01-03T00:00","1997-01-04T00:00","1987-01-03T00:00","0.0","0.0","Angeliño","Adrián","Angeliño","Adrián","0.25","0.25"
"WekaMatchingRule","tm_5699","eafc_5909","8.444383585255855E-6",,"Adson","A. Attiah","Adson","A. Attiah","0.0","0.0","FC Nantes","Al Wahda","fc nantes","al wahda","0.0","0.0","Adson","A. Attiah","Adson","A. Attiah","0.0","0.0","FC Nantes","Al Wahda","FC Nantes","Al Wahda","0.0","0.0","FC Nantes","Al Wahda","FC Nantes","Al Wahda","0.2222222222222222","0.2222222222222222","Adson","A. Attiah","Adson","A. Attiah","0.11111111111111116","0.11111111111111116","2000-10-06T00:00","1997-03-01T00:00","2000-10-06T00:00","1997-03-01T00:00","0.0","0.0","20","13","20","13","0.0","0.0","2000-10-06T00:00","1997-03-01T00:00","2000-10-06T00:00","1997-03-01T00:00","0.0","0.0","Adson","A. Attiah","Adson","A. Attiah","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","tm_5699","eafc_5908","1.9885771099528837E-5",,"Adson","Aguado","Adson","Aguado","0.0","0.0","FC Nantes","Espanyol","fc nantes","espanyol","0.0","0.0","Adson","Aguado","Adson","Aguado","0.0","0.0","FC Nantes","Espanyol","FC Nantes","Espanyol","0.0","0.0","FC Nantes","Espanyol","FC Nantes","Espanyol","0.2222222222222222","0.2222222222222222","Adson","Aguado","Adson","Aguado","0.16666666666666663","0.16666666666666663","2000-10-06T00:00","1996-05-01T00:00","2000-10-06T00:00","1996-05-01T00:00","0.0","0.0","20","18","20","18","0.0","0.0","2000-10-06T00:00","1996-05-01T00:00","2000-10-06T00:00","1996-05-01T00:00","0.0","0.0","Adson","Aguado","Adson","Aguado","0.16666666666666663","0.16666666666666663"
"WekaMatchingRule","tm_1610","eafc_9484","2.349650231317876E-4",,"Artur","Arana","Artur","Arana","0.0","0.0","Houston Dynamo FC","Racing Santander","houston dynamo fc","racing santander","0.0","0.0","Artur","Arana","Artur","Arana","0.0","0.0","Houston Dynamo FC","Racing Santander","Houston Dynamo FC","Racing Santander","0.0","0.0","Houston Dynamo FC","Racing Santander","Houston Dynamo FC","Racing Santander","0.11764705882352944","0.11764705882352944","Artur","Arana","Artur","Arana","0.4","0.4","1996-03-11T00:00","2000-02-08T00:00","1996-03-11T00:00","2000-02-08T00:00","0.0","0.0","6","9","6","9","0.0","0.0","1996-03-11T00:00","2000-02-08T00:00","1996-03-11T00:00","2000-02-08T00:00","0.0","0.0","Artur","Arana","Artur","Arana","0.4","0.4"
"WekaMatchingRule","tm_5699","eafc_10142","1.2002075221811586E-5",,"Adson","A. Abdulqader","Adson","A. Abdulqader","0.0","0.0","FC Nantes","Al Ettifaq","fc nantes","al ettifaq","0.0","0.0","Adson","A. Abdulqader","Adson","A. Abdulqader","0.0","0.0","FC Nantes","Al Ettifaq","FC Nantes","Al Ettifaq","0.0","0.0","FC Nantes","Al Ettifaq","FC Nantes","Al Ettifaq","0.09999999999999998","0.09999999999999998","Adson","A. Abdulqader","Adson","A. Abdulqader","0.15384615384615385","0.15384615384615385","2000-10-06T00:00","2002-01-01T00:00","2000-10-06T00:00","2002-01-01T00:00","0.33333333333333337","0.33333333333333337","20","49","20","49","0.0","0.0","2000-10-06T00:00","2002-01-01T00:00","2000-10-06T00:00","2002-01-01T00:00","0.0","0.0","Adson","A. Abdulqader","Adson","A. Abdulqader","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","eafc_2369","tm_2694",,"1","P. Vlachodimos","Panagiotis Vlachodimos","P. Vlachodimos","Panagiotis Vlachodimos","0.3333333333333333","0.3333333333333333","Dynamo Dresden","SG Dynamo Dresden","dynamo dresden","sg dynamo dresden","0.6666666666666666","0.0","P. Vlachodimos","Panagiotis Vlachodimos","P. Vlachodimos","Panagiotis Vlachodimos","0.0","0.0","Dynamo Dresden","SG Dynamo Dresden","Dynamo Dresden","SG Dynamo Dresden","0.6666666666666666","0.0","Dynamo Dresden","SG Dynamo Dresden","Dynamo Dresden","SG Dynamo Dresden","0.8235294117647058","0.8235294117647058","P. Vlachodimos","Panagiotis Vlachodimos","P. Vlachodimos","Panagiotis Vlachodimos","0.5909090909090908","0.5909090909090908","1991-10-12T00:00","1991-10-12T00:00","1991-10-12T00:00","1991-10-12T00:00","1.0","1.0","7","7","7","7","1.0","1.0","1991-10-12T00:00","1991-10-12T00:00","1991-10-12T00:00","1991-10-12T00:00","1.0","1.0","P. Vlachodimos","Panagiotis Vlachodimos","P. Vlachodimos","Panagiotis Vlachodimos","0.55","0.55"
"WekaMatchingRule","tm_9318","eafc_11536","9.705993851064608E-6",,"Alemão","Andújar","Alemão","Andújar","0.0","0.0",,"Tianjin Jinmen Tiger","","tianjin jinmen tiger","0.0","0.0","Alemão","Andújar","Alemão","Andújar","0.0","0.0",,"Tianjin Jinmen Tiger",,"Tianjin Jinmen Tiger","0.0","0.0",,"Tianjin Jinmen Tiger",,"Tianjin Jinmen Tiger","0.0","0.0","Alemão","Andújar","Alemão","Andújar","0.1428571428571429","0.1428571428571429","1998-04-01T00:00","1991-08-21T00:00","1998-04-01T00:00","1991-08-21T00:00","0.0","0.0","14","2","14","2","0.0","0.0","1998-04-01T00:00","1991-08-21T00:00","1998-04-01T00:00","1991-08-21T00:00","0.0","0.0","Alemão","Andújar","Alemão","Andújar","0.1428571428571429","0.1428571428571429"
"WekaMatchingRule","eafc_4562","tm_10535",,"1","M. Hartel","Marcel Hartel","M. Hartel","Marcel Hartel","0.3333333333333333","0.3333333333333333","St. Pauli","FC St. Pauli","st. pauli","fc st. pauli","0.6666666666666666","0.0","M. Hartel","Marcel Hartel","M. Hartel","Marcel Hartel","0.0","0.0","St. Pauli","FC St. Pauli","St. Pauli","FC St. Pauli","0.6666666666666666","0.0","St. Pauli","FC St. Pauli","St. Pauli","FC St. Pauli","0.75","0.75","M. Hartel","Marcel Hartel","M. Hartel","Marcel Hartel","0.6153846153846154","0.6153846153846154","1996-01-19T00:00","1996-01-19T00:00","1996-01-19T00:00","1996-01-19T00:00","1.0","1.0","10","10","10","10","1.0","1.0","1996-01-19T00:00","1996-01-19T00:00","1996-01-19T00:00","1996-01-19T00:00","1.0","1.0","M. Hartel","Marcel Hartel","M. Hartel","Marcel Hartel","0.5833333333333333","0.5833333333333333"
