"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameComparatorJaccard record1Value","[0] PlayerNameComparatorJaccard record2Value","[0] PlayerNameComparatorJaccard record1PreprocessedValue","[0] PlayerNameComparatorJaccard record2PreprocessedValue","[0] PlayerNameComparatorJaccard similarity","[0] PlayerNameComparatorJaccard postproccesedSimilarity","[1] PlayerNameReverseComparator record1Value","[1] PlayerNameReverseComparator record2Value","[1] PlayerNameReverseComparator record1PreprocessedValue","[1] PlayerNameReverseComparator record2PreprocessedValue","[1] PlayerNameReverseComparator similarity","[1] PlayerNameReverseComparator postproccesedSimilarity","[2] PlayerNameComparatorLevenshtein record1Value","[2] PlayerNameComparatorLevenshtein record2Value","[2] PlayerNameComparatorLevenshtein record1PreprocessedValue","[2] PlayerNameComparatorLevenshtein record2PreprocessedValue","[2] PlayerNameComparatorLevenshtein similarity","[2] PlayerNameComparatorLevenshtein postproccesedSimilarity","[3] PlayerNameComparatorEqual record1Value","[3] PlayerNameComparatorEqual record2Value","[3] PlayerNameComparatorEqual record1PreprocessedValue","[3] PlayerNameComparatorEqual record2PreprocessedValue","[3] PlayerNameComparatorEqual similarity","[3] PlayerNameComparatorEqual postproccesedSimilarity","[4] PlayerNameComparatorMongeElkan record1Value","[4] PlayerNameComparatorMongeElkan record2Value","[4] PlayerNameComparatorMongeElkan record1PreprocessedValue","[4] PlayerNameComparatorMongeElkan record2PreprocessedValue","[4] PlayerNameComparatorMongeElkan similarity","[4] PlayerNameComparatorMongeElkan postproccesedSimilarity","[5] PlayerBirthdateComparator10Years record1Value","[5] PlayerBirthdateComparator10Years record2Value","[5] PlayerBirthdateComparator10Years record1PreprocessedValue","[5] PlayerBirthdateComparator10Years record2PreprocessedValue","[5] PlayerBirthdateComparator10Years similarity","[5] PlayerBirthdateComparator10Years postproccesedSimilarity","[6] PlayerBirthdateComparator2Years record1Value","[6] PlayerBirthdateComparator2Years record2Value","[6] PlayerBirthdateComparator2Years record1PreprocessedValue","[6] PlayerBirthdateComparator2Years record2PreprocessedValue","[6] PlayerBirthdateComparator2Years similarity","[6] PlayerBirthdateComparator2Years postproccesedSimilarity","[7] PlayerBirthdateComparatorDay record1Value","[7] PlayerBirthdateComparatorDay record2Value","[7] PlayerBirthdateComparatorDay record1PreprocessedValue","[7] PlayerBirthdateComparatorDay record2PreprocessedValue","[7] PlayerBirthdateComparatorDay similarity","[7] PlayerBirthdateComparatorDay postproccesedSimilarity","[8] PlayerBirthdateComparatorDay record1Value","[8] PlayerBirthdateComparatorDay record2Value","[8] PlayerBirthdateComparatorDay record1PreprocessedValue","[8] PlayerBirthdateComparatorDay record2PreprocessedValue","[8] PlayerBirthdateComparatorDay similarity","[8] PlayerBirthdateComparatorDay postproccesedSimilarity","[9] PlayerBirthdateComparator record1Value","[9] PlayerBirthdateComparator record2Value","[9] PlayerBirthdateComparator record1PreprocessedValue","[9] PlayerBirthdateComparator record2PreprocessedValue","[9] PlayerBirthdateComparator similarity","[9] PlayerBirthdateComparator postproccesedSimilarity","[10] PlayerBirthdateComparatorDay record1Value","[10] PlayerBirthdateComparatorDay record2Value","[10] PlayerBirthdateComparatorDay record1PreprocessedValue","[10] PlayerBirthdateComparatorDay record2PreprocessedValue","[10] PlayerBirthdateComparatorDay similarity","[10] PlayerBirthdateComparatorDay postproccesedSimilarity","[11] PlayerClubComparatorLowerCaseJaccard record1Value","[11] PlayerClubComparatorLowerCaseJaccard record2Value","[11] PlayerClubComparatorLowerCaseJaccard record1PreprocessedValue","[11] PlayerClubComparatorLowerCaseJaccard record2PreprocessedValue","[11] PlayerClubComparatorLowerCaseJaccard similarity","[11] PlayerClubComparatorLowerCaseJaccard postproccesedSimilarity","[12] PlayerClubComparatorJaccard record1Value","[12] PlayerClubComparatorJaccard record2Value","[12] PlayerClubComparatorJaccard record1PreprocessedValue","[12] PlayerClubComparatorJaccard record2PreprocessedValue","[12] PlayerClubComparatorJaccard similarity","[12] PlayerClubComparatorJaccard postproccesedSimilarity","[13] PlayerClubComparatorLevenshtein record1Value","[13] PlayerClubComparatorLevenshtein record2Value","[13] PlayerClubComparatorLevenshtein record1PreprocessedValue","[13] PlayerClubComparatorLevenshtein record2PreprocessedValue","[13] PlayerClubComparatorLevenshtein similarity","[13] PlayerClubComparatorLevenshtein postproccesedSimilarity","[14] PlayerLeagueComparatorEqual record1Value","[14] PlayerLeagueComparatorEqual record2Value","[14] PlayerLeagueComparatorEqual record1PreprocessedValue","[14] PlayerLeagueComparatorEqual record2PreprocessedValue","[14] PlayerLeagueComparatorEqual similarity","[14] PlayerLeagueComparatorEqual postproccesedSimilarity"
"WekaMatchingRule","tm_1069","fm_13509",,"0","Calegari","Gabriel Adebambo","Calegari","Gabriel Adebambo","0.0","0.0","Calegari","Gabriel Adebambo","Calegari","Gabriel Adebambo","0.25","0.25","Calegari","Gabriel Adebambo","Calegari","Gabriel Adebambo","0.25","0.25","Calegari","Gabriel Adebambo","Calegari","Gabriel Adebambo","0.0","0.0","Calegari","Gabriel Adebambo","Calegari","Gabriel Adebambo","0.25","0.25","2002-02-27T00:00","2002-02-27T00:00","2002-02-27T00:00","2002-02-27T00:00","1.0","1.0","2002-02-27T00:00","2002-02-27T00:00","2002-02-27T00:00","2002-02-27T00:00","1.0","1.0","2002-02-27T00:00","2002-02-27T00:00","2002-02-27T00:00","2002-02-27T00:00","1.0","1.0","2002-02-27T00:00","2002-02-27T00:00","2002-02-27T00:00","2002-02-27T00:00","1.0","1.0","2002-02-27T00:00","2002-02-27T00:00","2002-02-27T00:00","2002-02-27T00:00","1.0","1.0","2002-02-27T00:00","2002-02-27T00:00","2002-02-27T00:00","2002-02-27T00:00","1.0","1.0",,"Stoke","","stoke","0.0","0.0",,"Stoke",,"Stoke","0.0","0.0",,"Stoke",,"Stoke","0.0","0.0",,"Sky Bet Championship",,"Sky Bet Championship","0.0","0.0"
"WekaMatchingRule","tm_5756","fm_16402",,"1","Théo Le Bris","Théo Le Bris","Théo Le Bris","Théo Le Bris","1.0","1.0","Théo Le Bris","Théo Le Bris","Théo Le Bris","Théo Le Bris","1.0","1.0","Théo Le Bris","Théo Le Bris","Théo Le Bris","Théo Le Bris","1.0","1.0","Théo Le Bris","Théo Le Bris","Théo Le Bris","Théo Le Bris","1.0","1.0","Théo Le Bris","Théo Le Bris","Théo Le Bris","Théo Le Bris","1.0","1.0","2002-10-01T00:00","2002-10-01T00:00","2002-10-01T00:00","2002-10-01T00:00","1.0","1.0","2002-10-01T00:00","2002-10-01T00:00","2002-10-01T00:00","2002-10-01T00:00","1.0","1.0","2002-10-01T00:00","2002-10-01T00:00","2002-10-01T00:00","2002-10-01T00:00","1.0","1.0","2002-10-01T00:00","2002-10-01T00:00","2002-10-01T00:00","2002-10-01T00:00","1.0","1.0","2002-10-01T00:00","2002-10-01T00:00","2002-10-01T00:00","2002-10-01T00:00","1.0","1.0","2002-10-01T00:00","2002-10-01T00:00","2002-10-01T00:00","2002-10-01T00:00","1.0","1.0","FC Lorient","FC Lorient","fc lorient","fc lorient","1.0","0.0","FC Lorient","FC Lorient","FC Lorient","FC Lorient","1.0","1.0","FC Lorient","FC Lorient","FC Lorient","FC Lorient","1.0","1.0",,"Ligue 1 Uber Eats",,"Ligue 1 Uber Eats","0.0","0.0"
"WekaMatchingRule","tm_9459","fm_16072",,"1","Javi Mier","Javi Mier","Javi Mier","Javi Mier","1.0","1.0","Javi Mier","Mier Javi","Javi Mier","Mier Javi","0.11111111111111116","0.11111111111111116","Javi Mier","Javi Mier","Javi Mier","Javi Mier","1.0","1.0","Javi Mier","Javi Mier","Javi Mier","Javi Mier","1.0","1.0","Javi Mier","Javi Mier","Javi Mier","Javi Mier","1.0","1.0","1999-02-04T00:00","1999-02-04T00:00","1999-02-04T00:00","1999-02-04T00:00","1.0","1.0","1999-02-04T00:00","1999-02-04T00:00","1999-02-04T00:00","1999-02-04T00:00","1.0","1.0","1999-02-04T00:00","1999-02-04T00:00","1999-02-04T00:00","1999-02-04T00:00","1.0","1.0","1999-02-04T00:00","1999-02-04T00:00","1999-02-04T00:00","1999-02-04T00:00","1.0","1.0","1999-02-04T00:00","1999-02-04T00:00","1999-02-04T00:00","1999-02-04T00:00","1.0","1.0","1999-02-04T00:00","1999-02-04T00:00","1999-02-04T00:00","1999-02-04T00:00","1.0","1.0","SD Huesca","Oviedo","sd huesca","oviedo","0.0","0.0","SD Huesca","Oviedo","SD Huesca","Oviedo","0.0","0.0","SD Huesca","Oviedo","SD Huesca","Oviedo","0.11111111111111116","0.11111111111111116",,"Spanish Second Division",,"Spanish Second Division","0.0","0.0"
"WekaMatchingRule","tm_4703","fm_2459",,"0","Pione Sisto","Philipp Förster","Pione Sisto","Philipp Förster","0.0","0.0","Pione Sisto","Förster Philipp","Pione Sisto","Förster Philipp","0.19999999999999996","0.19999999999999996","Pione Sisto","Philipp Förster","Pione Sisto","Philipp Förster","0.33333333333333337","0.33333333333333337","Pione Sisto","Philipp Förster","Pione Sisto","Philipp Förster","0.0","0.0","Pione Sisto","Philipp Förster","Pione Sisto","Philipp Förster","0.2857142857142857","0.2857142857142857","1995-02-04T00:00","1995-02-04T00:00","1995-02-04T00:00","1995-02-04T00:00","1.0","1.0","1995-02-04T00:00","1995-02-04T00:00","1995-02-04T00:00","1995-02-04T00:00","1.0","1.0","1995-02-04T00:00","1995-02-04T00:00","1995-02-04T00:00","1995-02-04T00:00","1.0","1.0","1995-02-04T00:00","1995-02-04T00:00","1995-02-04T00:00","1995-02-04T00:00","1.0","1.0","1995-02-04T00:00","1995-02-04T00:00","1995-02-04T00:00","1995-02-04T00:00","1.0","1.0","1995-02-04T00:00","1995-02-04T00:00","1995-02-04T00:00","1995-02-04T00:00","1.0","1.0","Alanyaspor","VfL Bochum","alanyaspor","vfl bochum","0.0","0.0","Alanyaspor","VfL Bochum","Alanyaspor","VfL Bochum","0.0","0.0","Alanyaspor","VfL Bochum","Alanyaspor","VfL Bochum","0.0","0.0",,"Bundesliga",,"Bundesliga","0.0","0.0"
"WekaMatchingRule","tm_9153","fm_7256",,"0","Matteo Battistini","Matteo Masini","Matteo Battistini","Matteo Masini","0.3333333333333333","0.3333333333333333","Matteo Battistini","Masini Matteo","Matteo Battistini","Masini Matteo","0.3529411764705882","0.3529411764705882","Matteo Battistini","Matteo Masini","Matteo Battistini","Matteo Masini","0.7058823529411764","0.7058823529411764","Matteo Battistini","Matteo Masini","Matteo Battistini","Matteo Masini","0.0","0.0","Matteo Battistini","Matteo Masini","Matteo Battistini","Matteo Masini","0.75","0.75","1994-02-18T00:00","2005-02-17T00:00","1994-02-18T00:00","2005-02-17T00:00","0.0","0.0","1994-02-18T00:00","2005-02-17T00:00","1994-02-18T00:00","2005-02-17T00:00","0.0","0.0","1994-02-18T00:00","2005-02-17T00:00","1994-02-18T00:00","2005-02-17T00:00","0.0","0.0","1994-02-18T00:00","2005-02-17T00:00","1994-02-18T00:00","2005-02-17T00:00","0.0","0.0","1994-02-18T00:00","2005-02-17T00:00","1994-02-18T00:00","2005-02-17T00:00","0.0","0.0","1994-02-18T00:00","2005-02-17T00:00","1994-02-18T00:00","2005-02-17T00:00","0.0","0.0","Calcio Lecco 1912","Empoli","calcio lecco 1912","empoli","0.0","0.0","Calcio Lecco 1912","Empoli","Calcio Lecco 1912","Empoli","0.0","0.0","Calcio Lecco 1912","Empoli","Calcio Lecco 1912","Empoli","0.11764705882352944","0.11764705882352944",,"Italian Serie A",,"Italian Serie A","0.0","0.0"
"WekaMatchingRule","tm_1426","fm_1161",,"1","Rémi Walter","Remi Walter","Rémi Walter","Remi Walter","0.3333333333333333","0.3333333333333333","Rémi Walter","Walter Remi","Rémi Walter","Walter Remi","0.09090909090909094","0.09090909090909094","Rémi Walter","Remi Walter","Rémi Walter","Remi Walter","0.9090909090909091","0.9090909090909091","Rémi Walter","Remi Walter","Rémi Walter","Remi Walter","0.0","0.0","Rémi Walter","Remi Walter","Rémi Walter","Remi Walter","0.875","0.875","1995-04-26T00:00","1995-04-26T00:00","1995-04-26T00:00","1995-04-26T00:00","1.0","1.0","1995-04-26T00:00","1995-04-26T00:00","1995-04-26T00:00","1995-04-26T00:00","1.0","1.0","1995-04-26T00:00","1995-04-26T00:00","1995-04-26T00:00","1995-04-26T00:00","1.0","1.0","1995-04-26T00:00","1995-04-26T00:00","1995-04-26T00:00","1995-04-26T00:00","1.0","1.0","1995-04-26T00:00","1995-04-26T00:00","1995-04-26T00:00","1995-04-26T00:00","1.0","1.0","1995-04-26T00:00","1995-04-26T00:00","1995-04-26T00:00","1995-04-26T00:00","1.0","1.0","Sporting Kansas City","Sporting KC","sporting kansas city","sporting kc","0.25","0.0","Sporting Kansas City","Sporting KC","Sporting Kansas City","Sporting KC","0.25","0.0","Sporting Kansas City","Sporting KC","Sporting Kansas City","Sporting KC","0.55","0.55",,"Major League Soccer",,"Major League Soccer","0.0","0.0"
"WekaMatchingRule","tm_3029","fm_10308",,"0","Xin Tang","Yi Teng","Xin Tang","Yi Teng","0.0","0.0","Xin Tang","Teng Yi","Xin Tang","Teng Yi","0.125","0.125","Xin Tang","Yi Teng","Xin Tang","Yi Teng","0.625","0.625","Xin Tang","Yi Teng","Xin Tang","Yi Teng","0.0","0.0","Xin Tang","Yi Teng","Xin Tang","Yi Teng","0.5416666666666667","0.5416666666666667","1990-10-16T00:00","1990-02-20T00:00","1990-10-16T00:00","1990-02-20T00:00","1.0","1.0","1990-10-16T00:00","1990-02-20T00:00","1990-10-16T00:00","1990-02-20T00:00","1.0","1.0","1990-10-16T00:00","1990-02-20T00:00","1990-10-16T00:00","1990-02-20T00:00","0.0","0.0","1990-10-16T00:00","1990-02-20T00:00","1990-10-16T00:00","1990-02-20T00:00","0.0","0.0","1990-10-16T00:00","1990-02-20T00:00","1990-10-16T00:00","1990-02-20T00:00","1.0","1.0","1990-10-16T00:00","1990-02-20T00:00","1990-10-16T00:00","1990-02-20T00:00","0.0","0.0","Chengdu Rongcheng","GZ City","chengdu rongcheng","gz city","0.0","0.0","Chengdu Rongcheng","GZ City","Chengdu Rongcheng","GZ City","0.0","0.0","Chengdu Rongcheng","GZ City","Chengdu Rongcheng","GZ City","0.17647058823529416","0.17647058823529416",,"Chinese Super League",,"Chinese Super League","0.0","0.0"
"WekaMatchingRule","tm_5216","fm_14695",,"1","Murilo de Souza","Murilo Souza","Murilo de Souza","Murilo Souza","0.6666666666666666","0.6666666666666666","Murilo de Souza","Murilo Souza","Murilo de Souza","Murilo Souza","0.8","0.8","Murilo de Souza","Murilo Souza","Murilo de Souza","Murilo Souza","0.8","0.8","Murilo de Souza","Murilo Souza","Murilo de Souza","Murilo Souza","0.0","0.0","Murilo de Souza","Murilo Souza","Murilo de Souza","Murilo Souza","0.6666666666666666","0.6666666666666666","1994-10-31T00:00","1994-10-31T00:00","1994-10-31T00:00","1994-10-31T00:00","1.0","1.0","1994-10-31T00:00","1994-10-31T00:00","1994-10-31T00:00","1994-10-31T00:00","1.0","1.0","1994-10-31T00:00","1994-10-31T00:00","1994-10-31T00:00","1994-10-31T00:00","1.0","1.0","1994-10-31T00:00","1994-10-31T00:00","1994-10-31T00:00","1994-10-31T00:00","1.0","1.0","1994-10-31T00:00","1994-10-31T00:00","1994-10-31T00:00","1994-10-31T00:00","1.0","1.0","1994-10-31T00:00","1994-10-31T00:00","1994-10-31T00:00","1994-10-31T00:00","1.0","1.0","Gil Vicente FC","Gil Vicente","gil vicente fc","gil vicente","0.6666666666666666","0.0","Gil Vicente FC","Gil Vicente","Gil Vicente FC","Gil Vicente","0.6666666666666666","0.0","Gil Vicente FC","Gil Vicente","Gil Vicente FC","Gil Vicente","0.7857142857142857","0.7857142857142857",,"Portuguese Premier League",,"Portuguese Premier League","0.0","0.0"
"WekaMatchingRule","tm_4960","fm_1528",,"0","Egehan Gök","Ethan Bartlow","Egehan Gök","Ethan Bartlow","0.0","0.0","Egehan Gök","Bartlow Ethan","Egehan Gök","Bartlow Ethan","0.07692307692307687","0.07692307692307687","Egehan Gök","Ethan Bartlow","Egehan Gök","Ethan Bartlow","0.3076923076923077","0.3076923076923077","Egehan Gök","Ethan Bartlow","Egehan Gök","Ethan Bartlow","0.0","0.0","Egehan Gök","Ethan Bartlow","Egehan Gök","Ethan Bartlow","0.33333333333333337","0.33333333333333337","2000-02-27T00:00","2000-02-02T00:00","2000-02-27T00:00","2000-02-02T00:00","1.0","1.0","2000-02-27T00:00","2000-02-02T00:00","2000-02-27T00:00","2000-02-02T00:00","1.0","1.0","2000-02-27T00:00","2000-02-02T00:00","2000-02-27T00:00","2000-02-02T00:00","0.0","0.0","2000-02-27T00:00","2000-02-02T00:00","2000-02-27T00:00","2000-02-02T00:00","0.75","0.75","2000-02-27T00:00","2000-02-02T00:00","2000-02-27T00:00","2000-02-02T00:00","1.0","1.0","2000-02-27T00:00","2000-02-02T00:00","2000-02-27T00:00","2000-02-02T00:00","0.0","0.0","Istanbulspor","Houston","istanbulspor","houston","0.0","0.0","Istanbulspor","Houston","Istanbulspor","Houston","0.0","0.0","Istanbulspor","Houston","Istanbulspor","Houston","0.25","0.25",,"Major League Soccer",,"Major League Soccer","0.0","0.0"
"WekaMatchingRule","tm_2978","fm_10124",,"1","Marko Dabro","Marko Dabro","Marko Dabro","Marko Dabro","1.0","1.0","Marko Dabro","Dabro Marko","Marko Dabro","Dabro Marko","0.4545454545454546","0.4545454545454546","Marko Dabro","Marko Dabro","Marko Dabro","Marko Dabro","1.0","1.0","Marko Dabro","Marko Dabro","Marko Dabro","Marko Dabro","1.0","1.0","Marko Dabro","Marko Dabro","Marko Dabro","Marko Dabro","1.0","1.0","1997-03-28T00:00","1997-03-28T00:00","1997-03-28T00:00","1997-03-28T00:00","1.0","1.0","1997-03-28T00:00","1997-03-28T00:00","1997-03-28T00:00","1997-03-28T00:00","1.0","1.0","1997-03-28T00:00","1997-03-28T00:00","1997-03-28T00:00","1997-03-28T00:00","1.0","1.0","1997-03-28T00:00","1997-03-28T00:00","1997-03-28T00:00","1997-03-28T00:00","1.0","1.0","1997-03-28T00:00","1997-03-28T00:00","1997-03-28T00:00","1997-03-28T00:00","1.0","1.0","1997-03-28T00:00","1997-03-28T00:00","1997-03-28T00:00","1997-03-28T00:00","1.0","1.0","Beijing Guoan","Beijing","beijing guoan","beijing","0.5","0.0","Beijing Guoan","Beijing","Beijing Guoan","Beijing","0.5","0.0","Beijing Guoan","Beijing","Beijing Guoan","Beijing","0.5384615384615384","0.5384615384615384",,"Chinese Super League",,"Chinese Super League","0.0","0.0"
"WekaMatchingRule","tm_8839","fm_1140",,"0","Brenno","Brenner","Brenno","Brenner","0.0","0.0","Brenno","Brenner","Brenno","Brenner","0.7142857142857143","0.7142857142857143","Brenno","Brenner","Brenno","Brenner","0.7142857142857143","0.7142857142857143","Brenno","Brenner","Brenno","Brenner","0.0","0.0","Brenno","Brenner","Brenno","Brenner","0.7142857142857143","0.7142857142857143","1999-04-01T00:00","2000-01-16T00:00","1999-04-01T00:00","2000-01-16T00:00","0.9","0.9","1999-04-01T00:00","2000-01-16T00:00","1999-04-01T00:00","2000-01-16T00:00","0.5","0.5","1999-04-01T00:00","2000-01-16T00:00","1999-04-01T00:00","2000-01-16T00:00","0.0","0.0","1999-04-01T00:00","2000-01-16T00:00","1999-04-01T00:00","2000-01-16T00:00","0.0","0.0","1999-04-01T00:00","2000-01-16T00:00","1999-04-01T00:00","2000-01-16T00:00","0.6666666666666667","0.6666666666666667","1999-04-01T00:00","2000-01-16T00:00","1999-04-01T00:00","2000-01-16T00:00","0.0","0.0",,"Cincinnati","","cincinnati","0.0","0.0",,"Cincinnati",,"Cincinnati","0.0","0.0",,"Cincinnati",,"Cincinnati","0.0","0.0",,"Major League Soccer",,"Major League Soccer","0.0","0.0"
"WekaMatchingRule","tm_7673","fm_6293",,"1","Rogério","Rogério","Rogério","Rogério","1.0","1.0","Rogério","Rogério","Rogério","Rogério","1.0","1.0","Rogério","Rogério","Rogério","Rogério","1.0","1.0","Rogério","Rogério","Rogério","Rogério","1.0","1.0","Rogério","Rogério","Rogério","Rogério","1.0","1.0","1998-01-13T00:00","1998-01-13T00:00","1998-01-13T00:00","1998-01-13T00:00","1.0","1.0","1998-01-13T00:00","1998-01-13T00:00","1998-01-13T00:00","1998-01-13T00:00","1.0","1.0","1998-01-13T00:00","1998-01-13T00:00","1998-01-13T00:00","1998-01-13T00:00","1.0","1.0","1998-01-13T00:00","1998-01-13T00:00","1998-01-13T00:00","1998-01-13T00:00","1.0","1.0","1998-01-13T00:00","1998-01-13T00:00","1998-01-13T00:00","1998-01-13T00:00","1.0","1.0","1998-01-13T00:00","1998-01-13T00:00","1998-01-13T00:00","1998-01-13T00:00","1.0","1.0","VfL Wolfsburg","Sassuolo","vfl wolfsburg","sassuolo","0.0","0.0","VfL Wolfsburg","Sassuolo","VfL Wolfsburg","Sassuolo","0.0","0.0","VfL Wolfsburg","Sassuolo","VfL Wolfsburg","Sassuolo","0.15384615384615385","0.15384615384615385",,"Italian Serie A",,"Italian Serie A","0.0","0.0"
"WekaMatchingRule","tm_6506","fm_6831",,"1","Karlo Lulic","Karlo Lulić","Karlo Lulic","Karlo Lulić","0.3333333333333333","0.3333333333333333","Karlo Lulic","Lulić Karlo","Karlo Lulic","Lulić Karlo","0.09090909090909094","0.09090909090909094","Karlo Lulic","Karlo Lulić","Karlo Lulic","Karlo Lulić","0.9090909090909091","0.9090909090909091","Karlo Lulic","Karlo Lulić","Karlo Lulic","Karlo Lulić","0.0","0.0","Karlo Lulic","Karlo Lulić","Karlo Lulic","Karlo Lulić","0.9","0.9","1996-05-10T00:00","1996-05-10T00:00","1996-05-10T00:00","1996-05-10T00:00","1.0","1.0","1996-05-10T00:00","1996-05-10T00:00","1996-05-10T00:00","1996-05-10T00:00","1.0","1.0","1996-05-10T00:00","1996-05-10T00:00","1996-05-10T00:00","1996-05-10T00:00","1.0","1.0","1996-05-10T00:00","1996-05-10T00:00","1996-05-10T00:00","1996-05-10T00:00","1.0","1.0","1996-05-10T00:00","1996-05-10T00:00","1996-05-10T00:00","1996-05-10T00:00","1.0","1.0","1996-05-10T00:00","1996-05-10T00:00","1996-05-10T00:00","1996-05-10T00:00","1.0","1.0","Frosinone Calcio","Frosinone","frosinone calcio","frosinone","0.5","0.0","Frosinone Calcio","Frosinone","Frosinone Calcio","Frosinone","0.5","0.0","Frosinone Calcio","Frosinone","Frosinone Calcio","Frosinone","0.5625","0.5625",,"Italian Serie B",,"Italian Serie B","0.0","0.0"
"WekaMatchingRule","tm_7092","fm_11383",,"1","Jonny Evans","Jonny Evans","Jonny Evans","Jonny Evans","1.0","1.0","Jonny Evans","Evans Jonny","Jonny Evans","Evans Jonny","0.2727272727272727","0.2727272727272727","Jonny Evans","Jonny Evans","Jonny Evans","Jonny Evans","1.0","1.0","Jonny Evans","Jonny Evans","Jonny Evans","Jonny Evans","1.0","1.0","Jonny Evans","Jonny Evans","Jonny Evans","Jonny Evans","1.0","1.0","1988-01-03T00:00","1988-01-03T00:00","1988-01-03T00:00","1988-01-03T00:00","1.0","1.0","1988-01-03T00:00","1988-01-03T00:00","1988-01-03T00:00","1988-01-03T00:00","1.0","1.0","1988-01-03T00:00","1988-01-03T00:00","1988-01-03T00:00","1988-01-03T00:00","1.0","1.0","1988-01-03T00:00","1988-01-03T00:00","1988-01-03T00:00","1988-01-03T00:00","1.0","1.0","1988-01-03T00:00","1988-01-03T00:00","1988-01-03T00:00","1988-01-03T00:00","1.0","1.0","1988-01-03T00:00","1988-01-03T00:00","1988-01-03T00:00","1988-01-03T00:00","1.0","1.0","Manchester United","Leicester","manchester united","leicester","0.0","0.0","Manchester United","Leicester","Manchester United","Leicester","0.0","0.0","Manchester United","Leicester","Manchester United","Leicester","0.3529411764705882","0.3529411764705882",,"English Premier Division",,"English Premier Division","0.0","0.0"
"WekaMatchingRule","tm_7727","fm_1903",,"1","Ko Itakura","Kô Itakura","Ko Itakura","Kô Itakura","0.3333333333333333","0.3333333333333333","Ko Itakura","Itakura Kô","Ko Itakura","Itakura Kô","0.4","0.4","Ko Itakura","Kô Itakura","Ko Itakura","Kô Itakura","0.9","0.9","Ko Itakura","Kô Itakura","Ko Itakura","Kô Itakura","0.0","0.0","Ko Itakura","Kô Itakura","Ko Itakura","Kô Itakura","0.75","0.75","1997-01-27T00:00","1997-01-27T00:00","1997-01-27T00:00","1997-01-27T00:00","1.0","1.0","1997-01-27T00:00","1997-01-27T00:00","1997-01-27T00:00","1997-01-27T00:00","1.0","1.0","1997-01-27T00:00","1997-01-27T00:00","1997-01-27T00:00","1997-01-27T00:00","1.0","1.0","1997-01-27T00:00","1997-01-27T00:00","1997-01-27T00:00","1997-01-27T00:00","1.0","1.0","1997-01-27T00:00","1997-01-27T00:00","1997-01-27T00:00","1997-01-27T00:00","1.0","1.0","1997-01-27T00:00","1997-01-27T00:00","1997-01-27T00:00","1997-01-27T00:00","1.0","1.0","Borussia Mönchengladbach","Borussia M'gladbach","borussia mönchengladbach","borussia m'gladbach","0.25","0.0","Borussia Mönchengladbach","Borussia M'gladbach","Borussia Mönchengladbach","Borussia M'gladbach","0.25","0.0","Borussia Mönchengladbach","Borussia M'gladbach","Borussia Mönchengladbach","Borussia M'gladbach","0.75","0.75",,"Bundesliga",,"Bundesliga","0.0","0.0"
"WekaMatchingRule","tm_1471","fm_8776",,"0","Enzo Copetti","Flavio Paoletti","Enzo Copetti","Flavio Paoletti","0.0","0.0","Enzo Copetti","Paoletti Flavio","Enzo Copetti","Paoletti Flavio","0.06666666666666665","0.06666666666666665","Enzo Copetti","Flavio Paoletti","Enzo Copetti","Flavio Paoletti","0.4666666666666667","0.4666666666666667","Enzo Copetti","Flavio Paoletti","Enzo Copetti","Flavio Paoletti","0.0","0.0","Enzo Copetti","Flavio Paoletti","Enzo Copetti","Flavio Paoletti","0.3958333333333333","0.3958333333333333","1996-01-16T00:00","2003-01-16T00:00","1996-01-16T00:00","2003-01-16T00:00","0.30000000000000004","0.30000000000000004","1996-01-16T00:00","2003-01-16T00:00","1996-01-16T00:00","2003-01-16T00:00","0.0","0.0","1996-01-16T00:00","2003-01-16T00:00","1996-01-16T00:00","2003-01-16T00:00","0.0","0.0","1996-01-16T00:00","2003-01-16T00:00","1996-01-16T00:00","2003-01-16T00:00","0.0","0.0","1996-01-16T00:00","2003-01-16T00:00","1996-01-16T00:00","2003-01-16T00:00","0.0","0.0","1996-01-16T00:00","2003-01-16T00:00","1996-01-16T00:00","2003-01-16T00:00","0.0","0.0","Charlotte FC","Sampdoria","charlotte fc","sampdoria","0.0","0.0","Charlotte FC","Sampdoria","Charlotte FC","Sampdoria","0.0","0.0","Charlotte FC","Sampdoria","Charlotte FC","Sampdoria","0.08333333333333337","0.08333333333333337",,"Italian Serie A",,"Italian Serie A","0.0","0.0"
